50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bcdd17a-ea7e-4a83-b489-cbe0b28a5b8c,1536,,,"[71.9, 76.1]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ahmed Sayed,66878.0,Right Wing,73,Egypt,774,['f4335e66-cebe-426e-9e68-d003e3f35b94'],13,,,,,,,,,,,,,,,,,Egypt,774,00:43:13.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81ce3d3e-276e-43c9-bac5-9add8fcdc6e1,1539,,,"[84.3, 48.2]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marwan Attia Fahim Ghallab,70682.0,Center Defensive Midfield,73,Egypt,774,['0a7a4d89-6cc2-429d-81e6-6dade00611d0'],21,,,,,,,,,,,,,,,,,Egypt,774,00:43:21.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20e33383-390e-44ac-ae2e-157c2fa1d314,1542,,,"[77.1, 39.7]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emam Ashour Metwally Abdelghany,67742.0,Left Center Midfield,73,Egypt,774,['5eaafa99-1dbe-4d49-b4b2-73f349e5cea4'],22,,,,,,,,,,,,,,,,,Egypt,774,00:43:22.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d87e4165-fd5d-409d-888f-87e7a347a424,1544,,,"[68.7, 27.2]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Abdel Monem,69563.0,Left Center Back,73,Egypt,774,['4fbabe2b-c19b-419d-b483-d339d061d8e0'],23,,,,,,,,,,,,,,,,,Egypt,774,00:43:23.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc45a1de-5451-4fae-b68c-31e0634773dc,1546,,,"[76.1, 17.0]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ahmed Mohamed Abo El Fotouh Mohamed,67737.0,Left Back,73,Egypt,774,['afbbf2cb-bfd4-42c4-8c40-58c16f07c5a6'],25,,,,,,,,,,,,,,,,,Egypt,774,00:43:25.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543d0505-7650-46ec-b3a6-719cd486de5b,1549,,,"[62.0, 48.2]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,73,Egypt,774,['5f04a755-1d6e-4cd2-b119-e91d5939d7ba'],29,,,,,,,,,,,,,,,,,Egypt,774,00:43:29.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b41f40ec-8190-4408-9679-a54bbd8e0b4f,1552,,,"[111.6, 77.1]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,73,Egypt,774,['ed4c8bfa-b73a-41fa-a268-6b3656a9288d'],34,,,,,,,,,,,,,,,,,Egypt,774,00:43:34.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a04d32c1-4a2f-46dd-ad62-128de12b077a,1555,,,"[105.9, 63.8]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ahmed Sayed,66878.0,Right Wing,73,Egypt,774,['4a0226b4-0fcf-4372-a6b1-599df1f59dd0'],36,,,,,,,,,,,,,,,,,Egypt,774,00:43:36.607,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d8cf31-07e6-40ac-84a7-145ad5b8d7f7,1558,,,"[110.0, 42.6]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hamdi Fathi,66887.0,Right Center Midfield,73,Egypt,774,['bcb7e4d8-3ba4-425f-93f6-c30e4a36fc2a'],38,,,,,,,,,,,,,,,,,Egypt,774,00:43:38.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12d6a46d-f7b5-4fe8-b256-1bb36e8523f1,1564,,,"[100.7, 67.5]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,73,Egypt,774,['59d37740-3b85-4e97-9279-61461a2c2777'],44,,,,,,,,,,,,,,,,,Egypt,774,00:43:44.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848975f8-bc4e-4e3b-9903-599c398a8e3d,1566,,,"[100.3, 73.5]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ahmed Sayed,66878.0,Right Wing,73,Egypt,774,['692ff72d-c3ef-40f5-9304-f120f7a9f48a'],45,,,,,,,,,,,,,,,,,Egypt,774,00:43:45.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4094b5f-40fb-4be5-a7de-4d8a89d656cd,1570,,,"[103.2, 55.4]",3920411,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Omar Marmoush,40761.0,Left Wing,73,Egypt,774,"['63f0fc23-ae65-4346-85bb-a10af3cd93dd', '6d317a99-aa16-4d75-80d6-e28b797d970a']",48,,,,,,,,,,,,,,,,,Egypt,774,00:43:48.269,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fa6c5aa-a802-49b1-8e52-af0dc976ee29,1580,,,"[77.8, 76.2]",3920411,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryan Isaac Mendes da Graça,40485.0,Right Midfield,75,Cape Verde Islands,4924,['b1e5471e-2bf6-4af2-be92-920313f5f1ca'],28,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:44:28.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46dc8972-3864-4d7e-8423-c66d52951a70,1583,,,"[69.5, 71.9]",3920411,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erickson Patrick Correia Andrade,50968.0,Left Center Midfield,76,Cape Verde Islands,4924,['29133483-ed67-4b49-a53c-059d1209436d'],47,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:44:47.669,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b95ae773-b6da-4e59-9a3c-2513e4496c20,1586,,,"[97.4, 54.4]",3920411,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilson Benchimol Tavares,105936.0,Center Forward,76,Cape Verde Islands,4924,['9b7d9136-ec96-47b7-bf83-47af03d78b57'],50,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:44:50.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bfac5e7-2051-403d-afb2-466234b8f46e,1592,,,"[110.0, 62.2]",3920411,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenny Rocha Santos,23301.0,Right Center Midfield,76,Cape Verde Islands,4924,['e386807c-8a16-4bbf-aa69-c8a350160498'],57,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:44:57.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6355ca8f-4ac0-4177-9ade-f27f6f44dccf,1595,,,"[105.7, 47.7]",3920411,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Isaac Mendes da Graça,40485.0,Right Midfield,76,Cape Verde Islands,4924,['8ac2050a-b74d-44d7-a004-6d730418348f'],59,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:44:59.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce660b9d-6619-4674-881c-493f5a805584,1597,,,"[107.3, 41.5]",3920411,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilson Benchimol Tavares,105936.0,Center Forward,76,Cape Verde Islands,4924,['1fa06de0-337e-4400-a860-435e896ab3e7'],0,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:45:00.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d52c887-7dfc-43ed-b6aa-473330112f1d,1602,,,"[54.6, 44.4]",3920411,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hamdi Fathi,66887.0,Right Center Midfield,77,Egypt,774,['75185c62-484a-432a-94a0-eedc70af971d'],32,,,,,,,,,,,,,,,,,Egypt,774,00:46:32.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9cd1f97-fef2-435d-9443-7b18ebca880e,1604,,,"[59.6, 70.7]",3920411,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,77,Egypt,774,['e0941bf8-f5ef-4280-905d-19442de31446'],42,,,,,,,,,,,,,,,,,Egypt,774,00:46:42.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca444334-f45b-486c-b860-9143729ffb32,1606,,,"[71.1, 77.3]",3920411,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ahmed Sayed,66878.0,Right Wing,77,Egypt,774,['1731ca33-48db-4f35-b3ad-48276d9e01eb'],44,,,,,,,,,,,,,,,,,Egypt,774,00:46:44.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8b51bf9-2c87-4ec2-91c5-3b282ae3d3cc,1610,,,"[77.7, 48.2]",3920411,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marwan Attia Fahim Ghallab,70682.0,Center Defensive Midfield,77,Egypt,774,"['31dc42fc-ae5d-4fb0-9f47-829b2afb5f97', 'df846af6-152b-4545-a2da-7764fde47ebb']",53,,,,,,,,,,,,,,,,,Egypt,774,00:46:53.803,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,014fc958-cefc-49ee-9418-38e9f0bda83c,1612,,,"[78.2, 24.1]",3920411,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ahmed Mohamed Abo El Fotouh Mohamed,67737.0,Left Back,77,Egypt,774,['927ed77b-4d13-485e-9dd4-c8ae8c659832'],55,,,,,,,,,,,,,,,,,Egypt,774,00:46:55.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84413e6c-56ce-4ac3-90cc-cde11f3e8426,1615,,,"[70.9, 38.1]",3920411,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marwan Attia Fahim Ghallab,70682.0,Center Defensive Midfield,77,Egypt,774,['a852c958-c871-4b4c-b82f-ad53e7b70e2a'],58,,,,,,,,,,,,,,,,,Egypt,774,00:46:58.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a1755ad-eac1-41b3-953e-1166624becf2,1619,,,"[86.9, 11.8]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Omar Marmoush,40761.0,Left Wing,77,Egypt,774,"['0d170a5e-c03d-4c6f-95a9-59b89fafe2c1', '2107174f-2f10-49ec-9de1-73a37acb85ca']",1,,,,,,,,,,,,,,,,,Egypt,774,00:47:01.787,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd6123de-4ed5-4709-b065-3ad91fab980b,1626,,,"[89.9, 19.8]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marwan Attia Fahim Ghallab,70682.0,Center Defensive Midfield,77,Egypt,774,"['5968b33d-f7d2-4bce-9250-6e903bb36b47', 'aae32a8b-71c7-4ff5-bb1c-8458ed2408ba']",10,,,,,,,,,,,,,,,,,Egypt,774,00:47:10.508,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c48104e1-34f5-4e90-91f4-3eb67b605002,1629,,,"[99.1, 6.7]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Omar Marmoush,40761.0,Left Wing,77,Egypt,774,['a2fb76fd-0ea0-41f0-8ae8-c12dc3cfca3c'],12,,,,,,,,,,,,,,,,,Egypt,774,00:47:12.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f510adf7-a9d6-40f1-878c-8fff17cd2a96,1636,,,"[76.6, 19.3]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mohamed Abdel Monem,69563.0,Left Center Back,77,Egypt,774,['d3ea2e69-b6dc-4389-a255-1133fa368ac7'],16,,,,,,,,,,,,,,,,,Egypt,774,00:47:16.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25b61b5e-0709-4386-9c39-0233d079097b,1639,,,"[80.4, 45.5]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Emam Ashour Metwally Abdelghany,67742.0,Left Center Midfield,77,Egypt,774,['950a9bbc-62a1-4c5e-8237-68b15b7aae2c'],18,,,,,,,,,,,,,,,,,Egypt,774,00:47:18.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f512b3e-3689-46f1-84e7-624f39818c7c,1641,,,"[70.0, 49.6]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,77,Egypt,774,['a7cb9016-b089-4364-9208-f004251ea36a'],19,,,,,,,,,,,,,,,,,Egypt,774,00:47:19.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d5ebe5d-5cea-4597-854c-fe28ab78e0f3,1644,,,"[92.9, 78.1]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,77,Egypt,774,['0d1984e1-146f-4454-a158-fb8d3d97d32e'],22,,,,,,,,,,,,,,,,,Egypt,774,00:47:22.891,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef4bcfc9-abe9-4399-9a1c-7246060cad20,1647,,,"[109.7, 37.3]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mostafa Mohamed Ahmed Abdallah,66886.0,Center Forward,77,Egypt,774,['90a6cb31-7c11-4262-a61d-c4c5259d9d00'],25,,,,,,,,,,,,,,,,,Egypt,774,00:47:25.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff0ef62d-bafa-49c6-af55-0e77b6730dc2,1654,,,"[82.7, 44.6]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Emam Ashour Metwally Abdelghany,67742.0,Left Center Midfield,77,Egypt,774,['4561a13a-0b77-40b9-a708-398739aa81b4'],32,,,,,,,,,,,,,,,,,Egypt,774,00:47:32.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87507708-06a2-43cc-b976-3200ab20566b,1657,,,"[84.8, 59.5]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,77,Egypt,774,['a2f96468-947c-44ce-afee-0e7b72740d57'],34,,,,,,,,,,,,,,,,,Egypt,774,00:47:34.925,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,09f2a8a0-a3eb-44d4-8f96-00449ef37985,1660,,,"[108.3, 46.0]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hamdi Fathi,66887.0,Right Center Midfield,77,Egypt,774,['a4187d80-8187-439c-bfd9-96de899595ba'],37,,,,,,,,,,,,,,,,,Egypt,774,00:47:37.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844fa7a2-fc36-411f-992d-762f52090614,1667,,,"[64.3, 41.2]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mohamed Abdel Monem,69563.0,Left Center Back,77,Egypt,774,['dbd6ecdc-529c-4096-8eeb-176ea5ef6347'],46,,,,,,,,,,,,,,,,,Egypt,774,00:47:46.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed07df24-c7b5-476f-81b4-c828c0613c41,1670,,,"[73.0, 20.1]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marwan Attia Fahim Ghallab,70682.0,Center Defensive Midfield,77,Egypt,774,['6a5ee68d-1398-4fdc-87d8-82d18b2f1b5f'],49,,,,,,,,,,,,,,,,,Egypt,774,00:47:49.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1a46f2d-7675-4442-a4c1-f7f1ef2d4daf,1673,,,"[84.9, 8.3]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ahmed Mohamed Abo El Fotouh Mohamed,67737.0,Left Back,77,Egypt,774,['5749b74c-9f9e-4c2f-867f-3df66a3dbb90'],51,,,,,,,,,,,,,,,,,Egypt,774,00:47:51.476,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2665b08-67a7-405d-8e07-907aa379a1bf,1676,,,"[98.5, 23.7]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Omar Marmoush,40761.0,Left Wing,77,Egypt,774,['cb1ecb4c-7464-4638-93b6-db9c1b7584d7'],53,,,,,,,,,,,,,,,,,Egypt,774,00:47:53.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683e64d1-0f69-421b-a72f-7e291dd149a2,1681,,,"[39.7, 60.0]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,78,Cape Verde Islands,4924,"['4e46888f-d45b-4c96-8579-e69893e9d1ff', 'd6b7d7f1-e2c2-4994-8dae-b4392b9b22f6']",55,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:47:55.995,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e659746a-7836-4fd5-9aad-7ba7bd503813,1684,,,"[29.6, 62.8]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willy Afonso Semedo Johnson,28413.0,Right Back,78,Cape Verde Islands,4924,['7da019db-5f96-40b1-bb13-be932eb9f1ae'],57,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:47:57.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53af55cd-f5b7-49a8-b9f7-bdfa38efe463,1687,,,"[32.6, 74.0]",3920411,47,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Midfield,78,Cape Verde Islands,4924,['850b644a-b9e0-4a27-8ef1-4c757c3dd861'],59,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:47:59.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82a9fbd3-9191-4e8f-b330-caf32b6a8ea3,1691,,,"[20.5, 59.4]",3920411,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Logan Costa,45557.0,Right Center Back,78,Cape Verde Islands,4924,['14cbec93-1b91-435d-aeb2-1318d6956560'],1,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:48:01.133,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566ecc3-0215-4426-81a9-08cd7113d973,1694,,,"[52.0, 55.6]",3920411,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Garry Mendes Rodrigues,16001.0,Left Midfield,78,Cape Verde Islands,4924,['29ebf141-26c8-4b1a-a4af-1ba3de4140a7'],6,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:48:06.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ddaf404-6b17-4607-857d-f16e660a649e,1698,,,"[58.6, 49.6]",3920411,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emam Ashour Metwally Abdelghany,67742.0,Left Center Midfield,79,Egypt,774,['3c6594f4-2dc5-456c-8bba-9a057cbfcc1b'],10,,,,,,,,,,,,,,,,,Egypt,774,00:48:10.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ff5eaea-cba3-4d16-9e9e-a702d3caad8b,1701,,,"[87.3, 74.0]",3920411,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,79,Egypt,774,['9066d36a-dd03-4c53-aab2-9e8cee80b92d'],15,,,,,,,,,,,,,,,,,Egypt,774,00:48:15.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e05cc2-6abb-4fe2-8e12-936a5ba0a7cb,1704,,,"[94.1, 56.4]",3920411,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ahmed Sayed,66878.0,Right Wing,79,Egypt,774,['ed7e9796-6a6b-4d83-a85c-5cb1dbfb90dd'],18,,,,,,,,,,,,,,,,,Egypt,774,00:48:18.405,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bfe0006-65a0-447b-98be-66041a376ded,1707,,,"[109.1, 43.4]",3920411,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mostafa Mohamed Ahmed Abdallah,66886.0,Center Forward,79,Egypt,774,['89718b99-7945-4d7c-aa13-8288a5cd1a49'],23,,,,,,,,,,,,,,,,,Egypt,774,00:48:23.516,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d38b18dd-764a-4850-befc-2d0ebf9b40db,1712,,,"[75.6, 10.4]",3920411,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilson Benchimol Tavares,105936.0,Center Forward,81,Cape Verde Islands,4924,['7a6d4f8c-5f5a-4308-9f54-9395981196f1'],12,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:49:12.384,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0592613b-18a5-469f-8ef2-266ad21ba217,1715,,,"[69.5, 68.3]",3920411,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ahmed Sayed,66878.0,Right Wing,81,Cape Verde Islands,4924,['948dbf30-a175-4b2a-9282-2e0776d916e8'],13,,,,,,,,,,,,,,,,,Egypt,774,00:49:13.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7efaa491-cd84-4b2a-a430-f24e28c1cb5f,1721,,,"[56.7, 21.4]",3920411,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erickson Patrick Correia Andrade,50968.0,Left Center Midfield,81,Cape Verde Islands,4924,['78eeeca9-509f-417e-b6e5-5e52eff2170c'],15,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:49:15.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2edbe75f-61ae-4bcc-819a-37d5e90a61cd,1723,,,"[41.8, 17.6]",3920411,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edilson Alberto Monteiro Sanches Borges,105931.0,Left Center Back,81,Cape Verde Islands,4924,['889284cb-60e5-41a8-8047-5fb269976e16'],17,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:49:17.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b2f7e8b-c79f-4dcf-93d9-6e79d69f03e8,1727,,,"[63.0, 24.3]",3920411,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kenny Rocha Santos,23301.0,Right Center Midfield,81,Cape Verde Islands,4924,['85bf88e4-edc4-419c-aa26-9aace8ddea22'],21,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:49:21.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b854b39f-9f74-4d24-bba4-54f7d542e00d,1729,,,"[56.1, 33.5]",3920411,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erickson Patrick Correia Andrade,50968.0,Left Center Midfield,81,Cape Verde Islands,4924,['79bfd351-0bff-4262-b6c9-6fad721b93a2'],22,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:49:22.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3abbb4de-c94e-4e26-be36-7b81c5dcd419,1732,,,"[64.5, 43.4]",3920411,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryan Isaac Mendes da Graça,40485.0,Right Midfield,81,Cape Verde Islands,4924,['c712a086-3bc2-4b02-9999-c38c8f8094bd'],23,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:49:23.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bcc8b7c-5fe0-47f9-848b-c1828d2ab814,1736,,,"[95.3, 68.8]",3920411,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willy Afonso Semedo Johnson,28413.0,Right Back,81,Cape Verde Islands,4924,['03271dbc-72ca-4803-b530-e3b40bc3405b'],28,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:49:28.047,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34211f47-b1db-4510-a08d-176a83704a22,1753,,,"[16.3, 4.4]",3920411,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emam Ashour Metwally Abdelghany,67742.0,Left Center Midfield,82,Egypt,774,['a122b7a2-b562-49fc-861c-b1d33e68fc69'],42,,,,,,,,,,,,,,,,,Egypt,774,00:49:42.231,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,75bb006c-0290-46db-9242-88f62f6e0f48,1756,,,"[28.7, 3.6]",3920411,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Omar Marmoush,40761.0,Left Wing,82,Egypt,774,['7b456c33-9291-47b0-8303-c7318bf6e639'],42,,,,,,,,,,,,,,,,,Egypt,774,00:49:42.582,Ball Receipt*,
