50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971e6f22-424b-4263-a92e-981085dc5581,2429,,,"[89.4, 34.2]",3920407,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Thapelo Maseko,202037.0,Left Wing,152,South Africa,4976,['17ee9936-bc60-4aa8-a836-1d08e8addcfd'],45,,,,,,,,,,,,,,,,,South Africa,4976,00:29:45.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449f1fcf-fa89-4c0b-941d-0bd654bc6538,2435,,,"[46.5, 48.5]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Deon Hotto Kavendji,64612.0,Center Attacking Midfield,153,Namibia,4980,['5b1e95c7-018f-4712-bdfe-de5f2cdc1798'],9,,,,,,,,,,,,,,,,,Namibia,4980,00:31:09.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5da612df-b7b1-4cba-be2b-65de6f21efab,2439,,,"[49.7, 14.5]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Percy Tau,29367.0,Center Attacking Midfield,154,South Africa,4976,['79a31c5e-b6d4-449f-a0bd-1dd0d88499e7'],14,,,,,,,,,,,,,,,,,South Africa,4976,00:31:14.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dee123f-b0a6-48e4-954d-f54277ccf321,2442,,,"[44.7, 29.1]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thabang Amod Monare,64629.0,Right Defensive Midfield,154,South Africa,4976,['864e1a43-fa3c-4837-a8c8-2ecef18d85ef'],16,,,,,,,,,,,,,,,,,South Africa,4976,00:31:16.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca5c40d0-6b7e-4c0a-942d-ea2c7860d9fc,2446,,,"[85.2, 36.3]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thapelo James Morena,65727.0,Right Wing,154,South Africa,4976,"['1d427bd0-34c7-42ee-887c-5415a1f6e8ad', '4c26eec7-afe5-47ea-8bc7-6606fa582ad6']",20,,,,,,,,,,,,,,,,,South Africa,4976,00:31:20.123,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24ba8b11-f18e-4ab8-8d99-93af9b10b649,2454,,,"[42.5, 71.7]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joslin Kamatuka,82783.0,Right Back,154,South Africa,4976,['5a8064cc-f3b9-4220-8fab-2ee31731d6e7'],26,,,,,,,,,,,,,,,,,Namibia,4980,00:31:26.174,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d0dc824-0088-499a-a37b-30af97db4c2a,2457,,,"[86.3, 31.5]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Shalulile,65723.0,Center Forward,154,South Africa,4976,['5ede8883-31f2-42d0-8ab1-19445345d7c5'],29,,,,,,,,,,,,,,,,,Namibia,4980,00:31:29.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429603d7-af20-47be-94b4-86459b17f7a8,2459,,,"[44.1, 34.2]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thabang Amod Monare,64629.0,Right Defensive Midfield,154,South Africa,4976,['c850acc6-7f6d-4693-9ffe-334d129cea3f'],31,,,,,,,,,,,,,,,,,South Africa,4976,00:31:31.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190bf5ff-b849-4f7a-a9cf-137a79bcc2e9,2461,,,"[41.9, 29.5]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Teboho Mokoena,66716.0,Left Defensive Midfield,154,South Africa,4976,['0de913f4-9a90-4ec1-831b-f043d86f0e74'],31,,,,,,,,,,,,,,,,,South Africa,4976,00:31:31.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06c2e558-b527-44a1-91d1-d40dbaa746f2,2463,,,"[41.5, 35.9]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thabang Amod Monare,64629.0,Right Defensive Midfield,154,South Africa,4976,['e927b864-da94-4f65-aa95-414e33c56cee'],32,,,,,,,,,,,,,,,,,South Africa,4976,00:31:32.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6031f97b-9aaa-4e52-9ca4-5f130502bc30,2466,,,"[63.1, 61.3]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Percy Tau,29367.0,Center Attacking Midfield,154,South Africa,4976,['1fb44326-291f-4a79-85c1-2209c820e715'],36,,,,,,,,,,,,,,,,,South Africa,4976,00:31:36.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43b4cdec-809f-4ad2-9fb6-e7f82ebdf05e,2469,,,"[76.8, 73.5]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Evidence Makgopa,65853.0,Center Forward,154,South Africa,4976,['0111eb10-aec2-423d-a8d1-c6d71d1b1444'],38,,,,,,,,,,,,,,,,,South Africa,4976,00:31:38.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45b915dd-58cc-4fb9-a4c0-4504a9251f9c,2473,,,"[77.8, 70.5]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Percy Tau,29367.0,Center Attacking Midfield,154,South Africa,4976,['ed55a69e-46dc-4407-bdc0-05aff12c2efb'],40,,,,,,,,,,,,,,,,,South Africa,4976,00:31:40.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b58ce50-4436-4f4a-a715-10396cf270a3,2476,,,"[67.3, 66.1]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thabang Amod Monare,64629.0,Right Defensive Midfield,154,South Africa,4976,['0016b7fa-bf42-45ef-b26e-6d9706ee6804'],42,,,,,,,,,,,,,,,,,South Africa,4976,00:31:42.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd7129bb-b408-4356-a65a-11e158087020,2480,,,"[48.5, 59.9]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gomolemo Grant Kekana,70093.0,Right Center Back,154,South Africa,4976,['a1620854-a432-4e89-a4a5-f9c1b5a33637'],47,,,,,,,,,,,,,,,,,South Africa,4976,00:31:47.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c7db29e-d084-40f4-b644-3e9f67b6d814,2483,,,"[21.8, 51.8]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronwen Williams,66721.0,Goalkeeper,154,South Africa,4976,['5703d0e3-0fb6-47e7-9c8b-fa25a81f0a59'],53,,,,,,,,,,,,,,,,,South Africa,4976,00:31:53.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07472644-908c-4b55-bda9-84daf7267e06,2486,,,"[40.8, 57.2]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thabang Amod Monare,64629.0,Right Defensive Midfield,154,South Africa,4976,['b29bac7d-5fca-48e0-b0ef-6aad302f69d4'],56,,,,,,,,,,,,,,,,,South Africa,4976,00:31:56.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c603f39-05bb-4288-8c89-355e9ab74397,2489,,,"[31.7, 74.4]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gomolemo Grant Kekana,70093.0,Right Center Back,154,South Africa,4976,['4206b8a5-5403-4144-9b7c-ded005fe5200'],57,,,,,,,,,,,,,,,,,South Africa,4976,00:31:57.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a33da0f-566e-433e-bd45-261e6d2dea44,2493,,,"[39.0, 77.9]",3920407,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,154,South Africa,4976,['5c1d4da9-18b5-4756-ae1d-0df9d3db4cf9'],1,,,,,,,,,,,,,,,,,South Africa,4976,00:32:01.575,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11e04cf5-9a7f-485a-bb49-65aea9e21b72,2496,,,"[69.1, 75.1]",3920407,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Evidence Makgopa,65853.0,Center Forward,154,South Africa,4976,['b9cf4857-2bee-4d6f-b860-c8b264200b88'],3,,,,,,,,,,,,,,,,,South Africa,4976,00:32:03.381,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03e19a9f-6b09-4452-8424-82bbbd4a2363,2501,,,"[66.4, 75.2]",3920407,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Evidence Makgopa,65853.0,Center Forward,155,South Africa,4976,['92ec3793-93eb-4fa7-9b50-49ab802af46d'],0,,,,,,,,,,,,,,,,,South Africa,4976,00:34:00.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f0fcf27-229e-459e-98b0-5b891d27379b,2508,,,"[97.9, 53.5]",3920407,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bethuel Muzeu,389319.0,Right Wing,156,Namibia,4980,['2d9ae70c-2d58-4df7-9710-5f96eb3b29d6'],49,,,,,,,,,,,,,,,,,Namibia,4980,00:34:49.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41f22aa4-cda9-4f72-b48d-54d122508036,2513,,,"[45.7, 5.3]",3920407,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thapelo Maseko,202037.0,Left Wing,156,Namibia,4980,['8799b0e2-814a-4aba-bb3b-91a74b8348eb'],53,,,,,,,,,,,,,,,,,South Africa,4976,00:34:53.413,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302e220e-1282-4b5d-ace0-0ee151897532,2519,,,"[90.6, 15.3]",3920407,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zakhele Lerato Lepasa,64607.0,Center Forward,156,Namibia,4980,['18f3fddd-6b79-48a9-a2d4-b88755a258c8'],58,,,,,,,,,,,,,,,,,South Africa,4976,00:34:58.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df1a0b05-1e66-4480-a9ac-5e0cda7e22ec,2523,,,"[46.7, 57.8]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deon Hotto Kavendji,64612.0,Center Attacking Midfield,156,Namibia,4980,['82173dd2-c8ed-4809-9ab7-74d00858749d'],1,,,,,,,,,,,,,,,,,Namibia,4980,00:35:01.922,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8012631-03bc-4ca0-bfa3-36612df5e8b3,2529,,,"[107.4, 43.5]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kennedy Amutenya,264381.0,Right Center Back,157,Namibia,4980,['93a148fe-be83-4a3b-902d-3ed0121cf238'],21,,,,,,,,,,,,,,,,,Namibia,4980,00:35:21.010,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893c739c-3898-4c71-9b32-509d69e44f0a,2531,,,"[23.5, 25.2]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thabang Amod Monare,64629.0,Right Defensive Midfield,157,Namibia,4980,['91c87ad7-875b-4ad3-9969-afe1d4f7968c'],22,,,,,,,,,,,,,,,,,South Africa,4976,00:35:22.576,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85f1cbdc-f543-4a6c-9b62-8b5eff18d752,2536,,,"[45.0, 48.3]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zakhele Lerato Lepasa,64607.0,Center Forward,158,South Africa,4976,['8efecd36-7ca3-4a8c-8446-d511fa11ed36'],27,,,,,,,,,,,,,,,,,South Africa,4976,00:35:27.329,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d695c0e2-5fe6-443a-a312-adbf31516d51,2538,,,"[85.5, 52.8]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Center Attacking Midfield,158,South Africa,4976,['ad5c41f8-17fd-4d88-9d92-0a2dc219cbcc'],28,,,,,,,,,,,,,,,,,Namibia,4980,00:35:28.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ab9b1d8-20a6-45e0-9fa3-f97dc2a03fcc,2540,,,"[48.9, 23.9]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thapelo Maseko,202037.0,Left Wing,158,South Africa,4976,['923082bc-4ea4-4957-a56b-60abb9dfc42b'],29,,,,,,,,,,,,,,,,,South Africa,4976,00:35:29.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e6d440f-7985-4abf-80b4-49cb8cb97277,2543,,,"[90.4, 10.3]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zakhele Lerato Lepasa,64607.0,Center Forward,158,South Africa,4976,['cd60ee31-22c4-47a7-9371-cd7697713ac1'],35,,,,,,,,,,,,,,,,,South Africa,4976,00:35:35.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c1a2483-c53f-453d-a8f9-1cf439ea3107,2546,,,"[108.6, 20.0]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thapelo Maseko,202037.0,Left Wing,158,South Africa,4976,['494bb3e4-7c79-48d4-b5c9-c5cba20611ac'],40,,,,,,,,,,,,,,,,,South Africa,4976,00:35:40.234,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ccbc479-6f88-4549-a4db-d84c006f95f2,2549,,,"[108.1, 36.4]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Percy Tau,29367.0,Center Attacking Midfield,158,South Africa,4976,['45d689b6-13f3-4dc4-984e-35d7c9b1090f'],41,,,,,,,,,,,,,,,,,South Africa,4976,00:35:41.816,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07b3bcfc-6e31-4226-a4c3-ffd61faa19cb,2554,,,"[29.7, 76.0]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethuel Muzeu,389319.0,Right Wing,158,South Africa,4976,['12cf3f04-800e-46b6-8724-dcb0d7c01bee'],44,,,,,,,,,,,,,,,,,Namibia,4980,00:35:44.931,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16084db7-a2c5-4019-8cea-d8fb695bcfe1,2557,,,"[104.2, 11.6]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zakhele Lerato Lepasa,64607.0,Center Forward,158,South Africa,4976,['37bcaec3-f16c-4c3a-9a28-d57da4a93b27'],47,,,,,,,,,,,,,,,,,South Africa,4976,00:35:47.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20e69bc6-c468-4796-97bd-d4c0e4d16611,2561,,,"[98.0, 10.5]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zakhele Lerato Lepasa,64607.0,Center Forward,158,South Africa,4976,['a7b922e1-e578-45d3-9566-f6d6656fab6d'],48,,,,,,,,,,,,,,,,,South Africa,4976,00:35:48.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c2243e-9512-49a8-b0c8-249f6bebfc84,2568,,,"[47.9, 63.8]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethuel Muzeu,389319.0,Right Wing,158,South Africa,4976,['4d8ec7d5-3a05-4984-ae7b-1c0c983b13b2'],53,,,,,,,,,,,,,,,,,Namibia,4980,00:35:53.283,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc76010a-6ab6-42ea-aeda-8ffc5a5cf573,2571,,,"[55.0, 72.9]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Center Attacking Midfield,158,South Africa,4976,['d39f8eec-e91a-4daf-8c55-fe588e314f2f'],55,,,,,,,,,,,,,,,,,Namibia,4980,00:35:55.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300b21c9-420d-4eba-b8aa-e90dda0beb57,2575,,,"[48.4, 28.1]",3920407,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Teboho Mokoena,66716.0,Left Defensive Midfield,158,South Africa,4976,['853b700d-671f-4f12-b309-370cd3e58f20'],59,,,,,,,,,,,,,,,,,South Africa,4976,00:35:59.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e176e7b6-ebac-4aef-af86-1f7742dad9ab,2578,,,"[38.1, 15.9]",3920407,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,158,South Africa,4976,['1fd3e6a1-f264-45a8-9777-4b1a625f3a5a'],1,,,,,,,,,,,,,,,,,South Africa,4976,00:36:01.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8756edec-416b-4905-881c-be8b8304c474,2580,,,"[30.9, 23.2]",3920407,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mothobi Mvala,65732.0,Left Center Back,158,South Africa,4976,['a69dc97f-2e09-4a25-b079-878d4e72f0fd'],2,,,,,,,,,,,,,,,,,South Africa,4976,00:36:02.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d102ac04-3b47-4d8f-8e06-6d0345d8febb,2583,,,"[40.4, 31.8]",3920407,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Teboho Mokoena,66716.0,Left Defensive Midfield,158,South Africa,4976,['2f79c898-2a8b-4618-86b4-20068ed90b78'],4,,,,,,,,,,,,,,,,,South Africa,4976,00:36:04.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af96554-1c01-4877-bf80-7e98f06cf98e,2587,,,"[90.6, 65.3]",3920407,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mihlali Samson Mayambela,133003.0,Right Wing,158,South Africa,4976,"['0f5c0efd-c6af-436e-a511-13f57d416e0f', '9e238aa4-3214-4c68-b9c4-7b936dae01c6']",9,,,,,,,,,,,,,,,,,South Africa,4976,00:36:09.570,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89f73ba3-be33-45b1-a65f-fe6aec07dddf,2590,,,"[69.9, 55.3]",3920407,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Teboho Mokoena,66716.0,Left Defensive Midfield,158,South Africa,4976,['6056cee1-1d8a-4174-888d-adeb719724f2'],16,,,,,,,,,,,,,,,,,South Africa,4976,00:36:16.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284010b1-3e76-4648-97ab-186c27a5f2d2,2593,,,"[74.5, 15.7]",3920407,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,158,South Africa,4976,['057b1685-a059-46b3-acf3-cdc0f0685497'],19,,,,,,,,,,,,,,,,,South Africa,4976,00:36:19.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85e9c334-7a2f-4a35-86d0-e729114eb666,2596,,,"[85.4, 3.1]",3920407,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thapelo Maseko,202037.0,Left Wing,158,South Africa,4976,['13aaf1f5-c282-468b-aeb7-c0b7d9c2ed5c'],21,,,,,,,,,,,,,,,,,South Africa,4976,00:36:21.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abe52157-cea8-4a8c-8720-c53f55cac0fd,2599,,,"[76.8, 9.3]",3920407,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,158,South Africa,4976,['5a466cbe-3fdc-4ccd-984a-cc48a6529b27'],24,,,,,,,,,,,,,,,,,South Africa,4976,00:36:24.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa4c520f-722a-4549-8211-3285f3d134b5,2603,,,"[98.4, 7.4]",3920407,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thapelo Maseko,202037.0,Left Wing,158,South Africa,4976,['d97435bd-e5ce-498a-a8a0-ce791f2b27b0'],28,,,,,,,,,,,,,,,,,South Africa,4976,00:36:28.839,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828a955e-41b7-45e3-ac6c-5d532aa40f5f,2609,,,"[115.1, 46.2]",3920407,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zakhele Lerato Lepasa,64607.0,Center Forward,159,South Africa,4976,['8ed34182-536c-4a0b-b7e0-f6121442a74e'],27,,,,,,,,,,,,,,,,,South Africa,4976,00:37:27.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28dd7a66-edf8-4a0a-8fed-78964bbe12e8,2611,,,"[13.2, 14.0]",3920407,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lubeni Haukongo,135004.0,Left Center Back,160,Namibia,4980,['c68fa44f-f5ba-454e-bc0f-84114540b15f'],44,,,,,,,,,,,,,,,,,Namibia,4980,00:37:44.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06bee82e-9607-4101-bb88-547575bf5434,2613,,,"[29.1, 22.3]",3920407,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aprocious Petrus,136406.0,Right Defensive Midfield,160,Namibia,4980,['91a6623b-392d-4920-984d-9df9709915d7'],46,,,,,,,,,,,,,,,,,Namibia,4980,00:37:46.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c62b18eb-7fab-44aa-87e8-0e9d9807180b,2615,,,"[19.8, 12.2]",3920407,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lubeni Haukongo,135004.0,Left Center Back,160,Namibia,4980,['4489c3e6-fc50-4bf9-ad20-cc5025524766'],48,,,,,,,,,,,,,,,,,Namibia,4980,00:37:48.570,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43dd3b67-cf6a-4fca-a9ab-3a314efa7ebd,2618,,,"[86.3, 19.8]",3920407,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Peter Shalulile,65723.0,Center Forward,160,Namibia,4980,['2ba77b0d-61dd-4f5e-ad58-9ac5beb94425'],53,,,,,,,,,,,,,,,,,Namibia,4980,00:37:53.574,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c22c209-ffe8-45ee-9cea-7eb3f0e35bcc,2620,,,"[106.0, 59.9]",3920407,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zakhele Lerato Lepasa,64607.0,Center Forward,161,South Africa,4976,['5811a2aa-bf9e-4d2c-939c-2205a835722f'],22,,,,,,,,,,,,,,,,,South Africa,4976,00:38:22.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbc2054b-3f63-4f66-b58f-6a2d10437ad9,2626,,,"[74.5, 72.3]",3920407,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Khuliso Johnson Mudau,65719.0,Right Back,161,South Africa,4976,['31cac0f6-3a99-4657-b90b-a587fb55724e'],35,,,,,,,,,,,,,,,,,South Africa,4976,00:38:35.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4673c80-9cec-4cb9-806e-26743731eac9,2628,,,"[54.2, 52.2]",3920407,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,161,South Africa,4976,['cfa9011f-0c9f-408b-b11a-09dd1a146f80'],37,,,,,,,,,,,,,,,,,South Africa,4976,00:38:37.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52ad9937-8d00-46ec-b137-83c1d0f82e4b,2631,,,"[57.8, 20.0]",3920407,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,161,South Africa,4976,['e9682331-7c0c-4e8e-b8b3-235ad91ae41e'],41,,,,,,,,,,,,,,,,,South Africa,4976,00:38:41.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5622a18f-02e0-48c6-8242-360f6bba1399,2634,,,"[46.2, 37.6]",3920407,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,161,South Africa,4976,['aa64ab05-5be6-4e11-b20b-ef48228a7c7d'],45,,,,,,,,,,,,,,,,,South Africa,4976,00:38:45.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58c34c3f-bbfe-4093-9e3f-a3d0cc3de9cf,2637,,,"[45.7, 61.0]",3920407,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,161,South Africa,4976,['5c72c319-7dba-4b44-8281-13c2073309e1'],47,,,,,,,,,,,,,,,,,South Africa,4976,00:38:47.773,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564ef872-c2dc-49f6-8d5b-c58dd0d3e096,2640,,,"[88.9, 67.5]",3920407,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zakhele Lerato Lepasa,64607.0,Center Forward,161,South Africa,4976,['3c909f44-1de0-4bc0-ba3f-0174e3fd9b1f'],54,,,,,,,,,,,,,,,,,South Africa,4976,00:38:54.576,Ball Receipt*,
