50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[44.6, 54.0]",,,,,,,,,,,1.753109,,,,,,,,,,,,,,8a06b3cc-0ff9-4f16-aa88-a1d7e86999da,202,,"[44.6, 54.0]",3922243,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,10,South Africa,4976,"['70d12b63-7287-4568-a522-d510d4e3c666', 'ab2c8a01-ce97-4d81-9b33-d3b4f9f5ee40']",34,,,,,,,,,,,,,,,,,South Africa,4976,00:04:34.046,Carry,
,,,"[53.3, 75.3]",,,,,,,,,,,3.056621,,,,,,,,,,,,,,63c470d5-a709-4e86-a4cd-67f065deefa6,205,,"[53.0, 70.4]",3922243,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,10,South Africa,4976,"['33445865-5435-4a5f-b37b-6e234f267758', '47101274-1a1d-4a34-9728-808b69665930']",36,,,,,,,,,,,,,,,,,South Africa,4976,00:04:36.773,Carry,
,,,"[44.8, 63.1]",,,,,,,,,,,1.303021,,,,,,,,,,,,,,bc360efb-25f5-47f1-bfd3-84617ce6099d,208,,"[46.7, 65.8]",3922243,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,10,South Africa,4976,"['cfbda9dd-d1fc-450a-9b38-103be3f0a1d8', 'd80b062f-cb09-4ea7-8450-ed11cb32bb94']",41,,,,,,,,,,,,,,,,,South Africa,4976,00:04:41.359,Carry,
,,,"[48.1, 22.0]",,,,,,,,,,,3.350284,,,,,,,,,,,,,,5d2ecce4-7a79-4852-9e83-bb801001f184,211,,"[44.3, 20.7]",3922243,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,10,South Africa,4976,"['104229b5-d411-4582-9ab3-da4baa555e89', '38769e9a-fe15-4279-95ca-3df9048048a4']",44,,,,,,,,,,,,,,,,,South Africa,4976,00:04:44.561,Carry,
,,,"[108.9, 3.6]",,,,,,,,,,,1.571353,,,,,,,,,,,,,,52936f01-3bc9-4771-9b5f-37331b2c0f12,214,,"[110.0, 9.6]",3922243,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Percy Tau,29367.0,Left Midfield,10,South Africa,4976,"['17a199a6-5e1e-4cda-9b1f-0f249c3ad894', '2ae240f2-fa20-4fe5-97bf-63cd905b3094', 'c367d54b-0345-494c-a6ad-6acfdcadf376']",50,,,,,,,,,,,,,,,,,South Africa,4976,00:04:50.732,Carry,True
,,,"[17.6, 75.9]",,,,,,,,,,,0.634249,,,,,,,,,,,,,,634dc8b7-2e67-47ca-a64c-ee67a65aba4b,219,,"[19.2, 72.9]",3922243,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,11,Morocco,788,"['5ff941d0-e686-4d46-98f0-2bdc895c0ab8', '999754dc-624f-4ba8-bb2f-4588b275f914', 'd4f5b915-d741-4e0b-8838-119cef0e80ec']",10,,,,,,,,,,,,,,,,,Morocco,788,00:05:10.977,Carry,True
,,,"[7.9, 77.0]",,,,,,,,,,,0.040767,,,,,,,,,,,,,,868185ef-c363-4f7e-b1e7-d45c40db44c0,223,,"[7.9, 77.0]",3922243,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,11,Morocco,788,"['55764064-fb48-4390-9167-e58db6ab08a7', 'e499be11-52a4-4d53-9316-61d597304b7c']",12,,,,,,,,,,,,,,,,,Morocco,788,00:05:12.497,Carry,
,,,"[85.8, 27.8]",,,,,,,,,,,0.807976,,,,,,,,,,,,,,61853094-90d2-4437-9927-b61a38c65a4d,228,,"[83.5, 31.6]",3922243,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thapelo James Morena,65727.0,Right Midfield,12,South Africa,4976,"['229d35d7-b3fc-4a80-a461-edb924c32c64', '39b464f8-19d9-465c-92fd-c426ed03f1a7', 'bca56589-acd6-4d8a-97e5-7faf139cb13f']",16,,,,,,,,,,,,,,,,,South Africa,4976,00:05:16.567,Carry,True
,,,"[92.0, 26.4]",,,,,,,,,,,1.318125,,,,,,,,,,,,,,7c27dcc9-4201-4b5b-b48a-fb6b34d66ff5,232,,"[85.8, 27.8]",3922243,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thapelo James Morena,65727.0,Right Midfield,12,South Africa,4976,"['11aa9276-041d-43cd-92bb-d5a71ae2fced', '229d35d7-b3fc-4a80-a461-edb924c32c64', '39b464f8-19d9-465c-92fd-c426ed03f1a7', '50081d13-592b-4c8d-9c7d-cdd56db02fbe']",17,,,,,,,,,,,,,,,,,South Africa,4976,00:05:17.375,Carry,True
,,,"[17.2, 58.2]",,,,,,,,,,,0.952416,,,,,,,,,,,,,,5d0b0f6f-89da-41f6-9ea8-569b1b613401,235,,"[23.8, 56.3]",3922243,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,13,Morocco,788,"['8af8874d-55d1-4610-b07b-b0f792dfcdb1', 'ac001a7e-7b0f-40b5-9a93-c86bf89c54ff', 'e9a0f04b-ad25-4a5d-a6b6-a33092c636fa']",20,,,,,,,,,,,,,,,,,Morocco,788,00:05:20.231,Carry,True
,,,"[10.1, 59.8]",,,,,,,,,,,0.0982,,,,,,,,,,,,,,0261506e-6215-45f9-8d6a-b7e878730c4e,239,,"[10.1, 59.8]",3922243,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,13,Morocco,788,"['4b90c362-4c42-4a0b-9f91-c07bb28e00c2', '5d47a433-007e-4d7b-a7c4-254b5ff48244']",22,,,,,,,,,,,,,,,,,Morocco,788,00:05:22.029,Carry,
,,,"[11.7, 52.1]",,,,,,,,,,,0.714804,,,,,,,,,,,,,,24fd2047-0940-4286-9f3b-4d9a32b99288,243,,"[11.2, 52.4]",3922243,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,13,Morocco,788,"['243544ee-2135-4866-a05f-be0b05956175', '796438b3-5d47-464a-a0ea-767b15472cc6', 'b5b0493f-93a5-40d0-84cb-38d11c35a28b']",22,,,,,,,,,,,,,,,,,Morocco,788,00:05:22.901,Carry,True
,,,"[94.4, 5.5]",,,,,,,,,,,0.051052,,,,,,,,,,,,,,a4d16775-1606-488b-95d5-9264d51d53f3,249,,"[93.3, 3.8]",3922243,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Themba Zwane,65726.0,Left Center Forward,14,South Africa,4976,"['586866c0-95c1-4646-96ab-f6dd0789eee9', 'a47de0f4-c532-4ec9-8bbe-ca591d9855d2', 'd71aa73a-0902-4709-82a3-0a780255a4f7']",36,,,,,,,,,,,,,,,,,South Africa,4976,00:05:36.714,Carry,True
,,,"[15.6, 77.1]",,,,,,,,,,,2.109836,,,,,,,,,,,,,,51321984-0d05-4deb-953f-eacd7df8046f,252,,"[21.6, 71.0]",3922243,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,15,Morocco,788,"['0ee2e530-c4ce-465f-9722-d102b7b297e0', '92b03bfb-8a0f-483f-9962-7c7339420255', 'c30a2df7-30f6-4069-9f19-686b24dee64a']",38,,,,,,,,,,,,,,,,,Morocco,788,00:05:38.603,Carry,True
,,,"[53.7, 52.6]",,,,,,,,,,,3.999995,,,,,,,,,,,,,,cc2737c7-3232-48d9-b5a5-ba444e34b85a,267,,"[46.0, 52.2]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,17,Morocco,788,"['1869d0fe-8335-4cb5-b82e-2f9e4a613640', 'af573c07-3324-405b-97d3-2403f41598af']",22,,,,,,,,,,,,,,,,,Morocco,788,00:06:22.877,Carry,
,,,"[52.1, 25.1]",,,,,,,,,,,1.273441,,,,,,,,,,,,,,603a5ed5-a58d-411a-ab61-54c83adec6a5,270,,"[52.0, 25.9]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Saïss,5219.0,Left Center Back,17,Morocco,788,"['1e070921-a761-4a9d-8db0-fc9a26aa46a0', 'd9548d08-a370-45d5-acef-d7074f21e248']",28,,,,,,,,,,,,,,,,,Morocco,788,00:06:28.844,Carry,
,,,"[56.9, 5.6]",,,,,,,,,,,2.256219,,,,,,,,,,,,,,2bee5943-7f49-4cc3-a12a-99543dab45b2,273,,"[61.9, 4.5]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Selim Amallah,23774.0,Left Center Midfield,17,Morocco,788,"['6f91fe5d-ba22-4f6d-b9cf-4846bd068ac3', 'e321f7b5-41db-455f-9561-a9e0b277da4c']",31,,,,,,,,,,,,,,,,,Morocco,788,00:06:31.548,Carry,
,,,"[38.9, 12.4]",,,,,,,,,,,1.300155,,,,,,,,,,,,,,08e8f56d-266c-464d-9a1e-ac7baacdbb83,276,,"[39.7, 9.6]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Saïss,5219.0,Left Center Back,17,Morocco,788,"['0a93347d-fbb0-4f50-867b-0c2ed7ab58f1', '1cfbc246-6a2a-433c-a8a3-8dd13904b439']",35,,,,,,,,,,,,,,,,,Morocco,788,00:06:35.591,Carry,
,,,"[45.5, 54.3]",,,,,,,,,,,0.876011,,,,,,,,,,,,,,9e85a710-e8a3-4879-96fc-fa0870d6b382,279,,"[45.5, 54.0]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,17,Morocco,788,"['228c39ed-a308-4cdf-bf76-188498a24682', 'e75aede9-46fe-494f-bc09-9245b9b1ec56']",39,,,,,,,,,,,,,,,,,Morocco,788,00:06:39.144,Carry,
,,,"[51.2, 66.1]",,,,,,,,,,,1.902303,,,,,,,,,,,,,,0679a311-7623-446a-a389-df7ba9cfc652,282,,"[51.4, 71.8]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Azzedine Ounahi,46258.0,Right Center Midfield,17,Morocco,788,"['9d794ad1-164e-4fde-a294-434347b38d39', 'df3f8f9d-c60c-4f94-8a46-d981a5ca894a']",41,,,,,,,,,,,,,,,,,Morocco,788,00:06:41.560,Carry,
,,,"[35.6, 59.4]",,,,,,,,,,,0.719728,,,,,,,,,,,,,,a63b6258-89bf-441d-8ad7-658d6ff93c0f,285,,"[35.2, 59.0]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,17,Morocco,788,"['20901fa4-bc6d-4702-bde3-e17fbcc3ba1b', '49de0d3a-e5cc-4e14-a8dd-0d02d6567610']",44,,,,,,,,,,,,,,,,,Morocco,788,00:06:44.962,Carry,
,,,"[66.8, 75.1]",,,,,,,,,,,2.119803,,,,,,,,,,,,,,cefa1530-d962-4e5d-a4a4-0af8d4d83bba,288,,"[50.9, 74.0]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,17,Morocco,788,"['665347e3-a5cc-449d-b860-b9d99b53c696', '8cd58705-97d2-42fe-817e-8ac6c59a4e35']",47,,,,,,,,,,,,,,,,,Morocco,788,00:06:47.267,Carry,
,,,"[68.7, 63.6]",,,,,,,,,,,0.69406,,,,,,,,,,,,,,99b87b10-56c9-4737-9856-128b2ae587af,291,,"[67.3, 63.0]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Azzedine Ounahi,46258.0,Right Center Midfield,17,Morocco,788,"['40fff095-1d92-418d-b085-6a340ed532ad', '73e7384f-7177-44f1-9f23-29f9e48e7ad7', '8a99a9ed-2226-4975-adf2-ca074a801e62']",50,,,,,,,,,,,,,,,,,Morocco,788,00:06:50.129,Carry,True
,,,"[79.6, 59.6]",,,,,,,,,,,0.761962,,,,,,,,,,,,,,e2842d95-43fd-48b8-8f9a-78a94d9b1993,296,,"[79.6, 60.6]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Amine Adli,33401.0,Right Wing,17,Morocco,788,"['066d4851-0960-4661-9fda-ca731b7cc96e', '99a2231f-f042-4c5f-86c4-5d46da406512', 'c43c2d41-bb13-4d53-a739-388d5c04d859']",51,,,,,,,,,,,,,,,,,Morocco,788,00:06:51.479,Carry,True
,,,"[65.4, 24.9]",,,,,,,,,,,1.629343,,,,,,,,,,,,,,9ca2ae41-1127-401a-9c39-b2a34a5e14d8,301,,"[56.8, 26.1]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Evidence Makgopa,65853.0,Right Center Forward,17,Morocco,788,"['b3afb313-04e2-4b79-92e4-15693546050c', 'bad0168f-7e18-43a0-8414-241fb4e1af3d', 'd9b16759-1d16-4ce8-9142-fde92ba22a32']",53,,,,,,,,,,,,,,,,,South Africa,4976,00:06:53.883,Carry,True
,,,"[84.2, 6.0]",,,,,,,,,,,1.568915,,,,,,,,,,,,,,8e54e447-80da-4093-a3cc-ef57c9b34a2b,304,,"[77.4, 6.7]",3922243,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Percy Tau,29367.0,Left Midfield,17,Morocco,788,"['08819d66-4873-49a3-8817-515fe5b343d2', 'd0245f1b-a18f-4c83-9136-1c4b5fe1a148', 'e454aaef-39af-44c3-b924-f0afd24f9ef9']",57,,,,,,,,,,,,,,,,,South Africa,4976,00:06:57.444,Carry,True
,,,"[43.3, 25.0]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,13ca9b64-f62c-4773-96e4-08a72c27af4c,313,,"[43.3, 25.0]",3922243,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Selim Amallah,23774.0,Left Center Midfield,17,Morocco,788,"['b712f8fc-8cbb-4765-ba45-6f05c42022a4', 'dc572be9-878c-44dc-a3f2-7ae7188e7236']",17,,,,,,,,,,,,,,,,,Morocco,788,00:07:17.574,Carry,
,,,"[34.8, 25.9]",,,,,,,,,,,1.242541,,,,,,,,,,,,,,32862475-9531-407e-9030-4ce29a1bb7c0,316,,"[34.4, 25.9]",3922243,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sofyan Amrabat,5234.0,Center Defensive Midfield,17,Morocco,788,"['ca69d6ff-a1bc-4550-b685-a45e00216cde', 'd95d3beb-efb1-495c-a19b-c48fcc38a464']",18,,,,,,,,,,,,,,,,,Morocco,788,00:07:18.471,Carry,
,,,"[39.2, 56.6]",,,,,,,,,,,2.864346,,,,,,,,,,,,,,05645197-03e7-4b79-b509-df97e1c5d727,319,,"[35.3, 53.6]",3922243,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,17,Morocco,788,"['5f5479df-ac1e-4710-a226-bf7a4f333352', 'cee8e4d7-c548-47f9-9f1e-99840f1937c9']",21,,,,,,,,,,,,,,,,,Morocco,788,00:07:21.597,Carry,
,,,"[47.1, 23.3]",,,,,,,,,,,4.207102,,,,,,,,,,,,,,82511189-85b6-43dd-9847-9ac0187dc3b8,322,,"[38.3, 25.1]",3922243,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Saïss,5219.0,Left Center Back,17,Morocco,788,"['2d9997d6-5f5f-4ee3-8103-6dc8a5923686', 'e0feeb35-c10c-4f94-a601-080f205feb27']",26,,,,,,,,,,,,,,,,,Morocco,788,00:07:26.521,Carry,
,,,"[49.8, 55.4]",,,,,,,,,,,2.031807,,,,,,,,,,,,,,c53176b0-7262-45d6-9c8d-6329207691b5,325,,"[48.4, 55.1]",3922243,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,17,Morocco,788,"['579104a8-06dc-4cc4-b245-40f94fbd82f2', 'b0840661-385f-4b6c-b1bf-b9f0246b8c61']",32,,,,,,,,,,,,,,,,,Morocco,788,00:07:32.929,Carry,
,,,"[101.1, 46.3]",,,,,,,,,,,4.108397,,,,,,,,,,,,,,de093cd0-781a-410b-a668-d89d278979d3,328,,"[85.2, 75.7]",3922243,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,17,Morocco,788,"['78de8efb-22a9-4d65-b6e6-ca7328c66f3e', '7e0be5b8-dfd2-41cd-9fbd-cc7fc6ecdfe2', 'e95d94d6-e370-4c60-9c42-a3dae49f4ed7']",37,,,,,,,,,,,,,,,,,Morocco,788,00:07:37.062,Carry,True
,,,"[35.5, 59.4]",,,,,,,,,,,4.263505,,,,,,,,,,,,,,1ab3dcfe-32f8-4de7-9266-fa87f15eeb2e,348,,"[30.6, 60.6]",3922243,9,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,19,South Africa,4976,"['046f63a9-ccfe-4936-80d8-aa51870f46ab', '6f1bdfe6-472e-431a-a149-91a196d00344']",47,,,,,,,,,,,,,,,,,South Africa,4976,00:09:47.640,Carry,
,,,"[44.3, 21.5]",,,,,,,,,,,4.213862,,,,,,,,,,,,,,e40c2680-95e1-4014-b0b6-2799e3a7c625,351,,"[36.6, 25.0]",3922243,9,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,19,South Africa,4976,"['5b9a4eb6-7c72-4c26-8706-98a9ed0049ca', '915705bd-7392-498f-ab23-568a48a26426']",53,,,,,,,,,,,,,,,,,South Africa,4976,00:09:53.591,Carry,
,,,"[46.4, 5.9]",,,,,,,,,,,1.281921,,,,,,,,,,,,,,31158568-df11-4b01-8661-0abeab851b4e,354,,"[45.4, 5.5]",3922243,9,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,19,South Africa,4976,"['5f18f4f0-0ff0-4e8a-a997-ff401f54cd8c', 'b02f525c-a689-491f-b1c7-a60481d901cc', 'ffa3444e-8b05-452a-97c0-ac4dc8f2877e']",58,,,,,,,,,,,,,,,,,South Africa,4976,00:09:58.918,Carry,True
,,,"[59.8, 8.8]",,,,,,,,,,,2.204347,,,,,,,,,,,,,,78de10b4-525b-45f8-8be2-96f4da1204d6,358,,"[46.4, 5.9]",3922243,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,19,South Africa,4976,"['8936a7ed-a879-40c7-a9fe-583a532b907e', 'e946ca94-2e53-4dff-9c36-769332b7d302', 'ffa3444e-8b05-452a-97c0-ac4dc8f2877e']",0,,,,,,,,,,,,,,,,,South Africa,4976,00:10:00.200,Carry,True
,,,"[63.4, 29.9]",,,,,,,,,,,0.188071,,,,,,,,,,,,,,ca4b8820-3c2a-4fae-ab98-52c979e045b3,361,,"[63.2, 29.9]",3922243,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,19,South Africa,4976,"['6035c92c-578b-415d-8062-22f660a3006e', 'c6b40195-60bd-4207-b109-c2fcad91cab1']",3,,,,,,,,,,,,,,,,,South Africa,4976,00:10:03.896,Carry,
,,,"[62.8, 43.4]",,,,,,,,,,,0.025592001,,,,,,,,,,,,,,379106db-e115-486f-95e2-2e1778f8f7eb,365,,"[62.6, 44.6]",3922243,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,19,South Africa,4976,"['03f44600-02db-4e39-b3c8-7089d7935095', '1c7472a7-5f7b-46f1-9d5c-ab176cf61686', '5b5115f9-daca-4203-87de-62e442100242']",4,,,,,,,,,,,,,,,,,South Africa,4976,00:10:04.997,Carry,True
,,,"[51.7, 44.8]",,,,,,,,,,,2.420161,,,,,,,,,,,,,,bf74498f-9153-46b4-a345-eeeb91c0afd4,369,,"[49.5, 45.3]",3922243,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Selim Amallah,23774.0,Left Center Midfield,20,Morocco,788,"['713f8906-b992-443c-9154-10867ba33c98', 'f153817f-31ea-4caf-b203-36073c4554c0', 'f98b74a1-a0ff-4572-8b49-fe580064ea5e']",6,,,,,,,,,,,,,,,,,Morocco,788,00:10:06.522,Carry,True
,,,"[67.7, 77.0]",,,,,,,,,,,0.804175,,,,,,,,,,,,,,28fecb3f-42c9-4aac-a287-6f04ed873c8a,379,,"[69.3, 76.3]",3922243,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,21,Morocco,788,"['2c1769cf-c632-465c-876a-a32a7d752345', '76c365cf-ba65-4f09-bd35-cee7b215cea6', '9c63b771-24e2-4c52-a45f-316929a19885']",21,,,,,,,,,,,,,,,,,Morocco,788,00:10:21.825,Carry,True
,,,"[104.6, 52.8]",,,,,,,,,,,4.210516,,,,,,,,,,,,,,866ff69a-c298-4b91-a4c2-687698a1e943,385,,"[89.8, 71.0]",3922243,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Amine Adli,33401.0,Right Wing,21,Morocco,788,"['599d2dd9-4c19-4f60-8cae-5634af36b048', 'ebc860fb-5c5c-4263-8ce9-289043c284e5', 'f8fa8e95-7a44-4d66-9acf-0bf4fae62d1e']",24,,,,,,,,,,,,,,,,,Morocco,788,00:10:24.188,Carry,True
,,,"[11.0, 42.9]",,,,,,,,,,,4.941152,,,,,,,,,,,,,,2f93fdb7-3be3-4d79-a3e4-26f2aa6be169,392,,"[2.4, 44.1]",3922243,11,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ronwen Williams,66721.0,Goalkeeper,23,South Africa,4976,"['393a4753-f77e-417f-85dd-7b266e86b4a6', '702d242c-e25f-44df-800e-d69ad068ffdc', 'cafde885-c61b-4098-8117-eb86d02f7f2e']",4,,,,,,,,,,,,,,,,,South Africa,4976,00:11:04.366,Carry,True
,,,"[31.1, 51.4]",,,,,,,,,,,1.456741,,,,,,,,,,,,,,b85f8041-dbfb-4be6-9478-6e8ce68711ef,403,,"[30.8, 57.1]",3922243,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,24,South Africa,4976,"['9f20be0e-1570-4743-8e12-45fb10007e4a', 'd0fa129c-325d-4624-ba0a-8a6a591a28da']",35,,,,,,,,,,,,,,,,,South Africa,4976,00:11:35.627,Carry,
,,,"[38.9, 31.4]",,,,,,,,,,,0.716934,,,,,,,,,,,,,,c6a3de56-a564-45c5-abc6-f49e19c4876c,406,,"[38.9, 31.4]",3922243,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,24,South Africa,4976,"['6636ab18-881c-4833-ab1e-2664176bd7ec', 'ef99276b-f2d3-4396-b161-e40b85e215fe']",38,,,,,,,,,,,,,,,,,South Africa,4976,00:11:38.194,Carry,
,,,"[26.5, 25.9]",,,,,,,,,,,0.033208,,,,,,,,,,,,,,ce4b116c-0895-4809-8a74-590bd724489a,409,,"[26.7, 26.5]",3922243,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,24,South Africa,4976,"['0aabedde-8750-4c71-9b92-e07c2e23b697', 'f806348a-0c93-4531-a560-a53573bfab04']",40,,,,,,,,,,,,,,,,,South Africa,4976,00:11:40.227,Carry,
,,,"[44.4, 20.3]",,,,,,,,,,,3.746926,,,,,,,,,,,,,,5a6a3742-fd67-4d32-92ca-4a76883b1a81,412,,"[36.8, 20.7]",3922243,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,24,South Africa,4976,"['04bc9adf-b572-47a0-838a-800a510e5367', '425dd8b8-05b7-4cc2-835b-6f4814718e84']",41,,,,,,,,,,,,,,,,,South Africa,4976,00:11:41.004,Carry,
,,,"[47.9, 61.2]",,,,,,,,,,,2.093982,,,,,,,,,,,,,,0809e10c-5243-4326-ac3f-cc7d76f09302,415,,"[44.8, 55.6]",3922243,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,24,South Africa,4976,"['539e79fd-45f8-4408-8b3c-40e1760b932e', 'e447d39a-d31f-4ff4-9587-5b58272616e4']",46,,,,,,,,,,,,,,,,,South Africa,4976,00:11:46.042,Carry,
,,,"[49.8, 76.1]",,,,,,,,,,,0.814328,,,,,,,,,,,,,,44a5f250-677f-4836-8bfa-88ef1ce81588,418,,"[49.8, 76.1]",3922243,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Khuliso Johnson Mudau,65719.0,Right Back,24,South Africa,4976,"['7ab0500d-a30e-4fd0-9e59-c632107fd4ab', 'b3e259cf-c160-46e1-911f-91c42cfddf47']",49,,,,,,,,,,,,,,,,,South Africa,4976,00:11:49.249,Carry,
,,,"[49.1, 66.3]",,,,,,,,,,,0.989244,,,,,,,,,,,,,,bf3b755e-5658-47cd-aacd-2f2c91305c9c,421,,"[44.8, 68.1]",3922243,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,24,South Africa,4976,"['d55867a8-841f-4ee7-98cd-02de103bbb5a', 'fb6248e6-651c-43ac-a9df-ec61454fda49']",50,,,,,,,,,,,,,,,,,South Africa,4976,00:11:50.986,Carry,
,,,"[47.9, 42.1]",,,,,,,,,,,2.864279,,,,,,,,,,,,,,5197787f-267d-46b0-ae48-7090659d8291,424,,"[47.7, 41.3]",3922243,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,24,South Africa,4976,"['9bf964ac-6ebb-49c3-b315-d8f413cab1da', 'b8141595-4ef7-4591-9d09-4bb815c55f92']",53,,,,,,,,,,,,,,,,,South Africa,4976,00:11:53.356,Carry,
