50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.898879,,,,,,,,,,,,,,5b4c6710-ede8-4a80-9bb2-e88eef91cd91,248,,,"[48.2, 7.7]",3895258,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Ljubicic,8623.0,Left Defensive Midfield,9,Bayer Leverkusen,904,"['28be1eec-0bda-4786-a77b-3c5b1e8b2e16', '80cc2fdc-dfe0-4623-a385-51fdc50aee8c']",39,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:39.444,Pressure,
,,,,,,,,,,,,,,,,,0.638851,,,,,,,,,,,,,,0677cac4-5579-4576-9245-e59ac43d987f,259,,,"[52.5, 57.9]",3895258,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Martel,38991.0,Right Defensive Midfield,9,Bayer Leverkusen,904,"['78c1d3c3-eb39-4d35-ae83-25494da97572', '96b8aa8a-4449-458d-b9c6-465e8d174ad6', 'deb79a60-56cf-4b64-a949-7a1df1d7880b']",48,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:48.751,Pressure,
,,,,,,,,,,,,,,,,,0.395385,,,,,,,,,,,,,,dea5710a-2a4f-473c-b470-9974eab71743,263,,,"[59.9, 60.8]",3895258,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sargis Adamyan,9125.0,Right Center Forward,9,Bayer Leverkusen,904,"['9bac7de6-78c7-4b41-9cce-30d73f2c588c', 'd44015c0-5095-4722-aae0-30acf603e656']",49,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:49.938,Pressure,
,,,,,,,,,,,,True,,,,,1.715105,,,,,,,,,,,,,,db568ff0-2334-4f6e-ac91-b14560281aff,274,,,"[97.2, 44.1]",3895258,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,9,Bayer Leverkusen,904,"['338b183b-3320-4fdb-8ceb-770937c1053d', 'f2425a29-c6d5-4759-b711-bb89dc7d9cd0']",56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:56.496,Pressure,
,,,,,,,,,,,,,,,,,0.664035,,,,,,,,,,,,,,93968752-825b-43a1-aa78-4db350eafd40,280,,,"[63.1, 55.7]",3895258,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Martel,38991.0,Right Defensive Midfield,9,Bayer Leverkusen,904,"['8539b464-1ebb-43ed-aacd-8919ed4b301d', 'b08be23c-6a04-46d2-a51b-f2b4cfc5fc2f']",4,,,,,,,,,,,,,,,,,,FC Köln,186,00:05:04.050,Pressure,
,,,,,,,,,,,,,,,,,0.625162,,,,,,,,,,,,,,e1fd9cfc-a7df-45c9-93b8-f9fa9db7c0bb,300,,,"[106.5, 17.9]",3895258,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,9,Bayer Leverkusen,904,['4a8dc575-7467-43a9-b244-517b3a54bcb9'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:26.422,Pressure,
,,,,,,,,,,,,,,,,,0.506022,,,,,,,,,,,,,,eeef6956-80a7-480f-a6b4-955a0f4e9991,326,,,"[67.9, 70.8]",3895258,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sargis Adamyan,9125.0,Right Center Forward,11,Bayer Leverkusen,904,"['a4ebfa16-e263-4d7b-9727-1426fb6b67fd', 'a9b62cbf-aac3-4d5b-87ac-f029973cf768']",2,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:02.266,Pressure,
,,,,,,,,,,,,,,,,,0.429877,,,,,,,,,,,,,,09f13400-6ae7-4839-b2f5-3ffe564b861e,337,,,"[65.7, 20.5]",3895258,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sargis Adamyan,9125.0,Right Center Forward,12,Bayer Leverkusen,904,"['083f7e39-ec91-4964-b1a7-efe1fa3d0646', '7c152848-aa84-44a2-875d-e757e490c9c3', 'a9acf28f-49eb-4f5d-875e-d35126d8367f']",27,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:27.762,Pressure,
,,,,,,,,,,,,,,,,,0.385821,,,,,,,,,,,,,,42d655a0-6609-4e6c-be9f-26e5128d8af8,343,,,"[73.2, 30.1]",3895258,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Thielmann,33335.0,Left Center Forward,12,Bayer Leverkusen,904,"['1614e77a-f563-4c15-8939-c50b4053d9d0', 'f0db739e-88bf-47d2-b412-2e13a9d9d863']",29,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:29.696,Pressure,
,,,,,,,,,,,,,,,,,0.510866,,,,,,,,,,,,,,728ddf87-b8bd-4174-8099-89c61720daa3,357,,,"[15.4, 8.7]",3895258,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Timo Hübers,35637.0,Right Center Back,12,Bayer Leverkusen,904,"['1c27f00b-d2c8-4d37-a0b9-9319ba9b56e9', '79462397-6b7f-4fb1-be8c-9dcf9e6c7e2d', '875cdb9e-d8e5-4315-989e-8ad5f8a21cc5']",56,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:56.081,Pressure,
,,,,,,,,,,,,,,,,,1.443077,,,,,,,,,,,,,,d6fbe534-79f1-48ca-a0b9-82ff06466b92,361,,,"[111.7, 73.6]",3895258,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrik Schick,7044.0,Center Forward,12,Bayer Leverkusen,904,,57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:57.165,Pressure,
,,,,,,,,,,,,,,,,,0.435132,,,,,,,,,,,,,,73cc4e21-86b3-42c5-86c8-357a5f119553,367,,,"[19.5, 1.4]",3895258,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Linton Maina,12318.0,Left Midfield,13,Bayer Leverkusen,904,"['66c6a4e7-fa3e-4be0-9f90-404772ca9f68', 'ca4ee4e4-6458-4090-b737-d52cca3a5b9f']",3,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:03.506,Pressure,
,,,,,,,,,,,,,,,,,0.21856,,,,,,,,,,,,,,16ba1ead-fdb8-4226-90e4-61ff6195b115,371,,,"[16.7, 1.6]",3895258,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Finkgräfe,405983.0,Left Back,13,Bayer Leverkusen,904,"['d7c65499-3042-45c1-bd3e-bbf2685c122a', 'e2689df7-bc25-42bd-aa01-9d464fc70153']",4,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:04.312,Pressure,
,,,,,,,,,,,,True,,,,,0.751822,,,,,,,,,,,,,,305cb34a-11b4-4ada-90e2-b6028a052519,384,,,"[66.1, 6.9]",3895258,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Thielmann,33335.0,Left Center Forward,15,Bayer Leverkusen,904,"['b3f578b1-f7bc-4c69-b54a-75741b3408eb', 'b3fdd2a1-9b70-44e0-8a01-a05b76452421']",34,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:34.522,Pressure,
,,,,,,,,,,,,,,,,,0.777583,,,,,,,,,,,,,,38d13fe0-d376-4add-9af6-501c60c39979,394,,,"[72.8, 14.5]",3895258,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Thielmann,33335.0,Left Center Forward,15,Bayer Leverkusen,904,"['b19671c0-c5b6-45ff-b556-a4ea68f34119', 'bd80ab72-7367-4863-a419-2e0a2872e2b1']",50,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:50.554,Pressure,
,,,,,,,,,,,,,,,,,0.867598,,,,,,,,,,,,,,6d35098d-6556-431e-85a0-13b054f5e671,398,,,"[62.3, 8.9]",3895258,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Linton Maina,12318.0,Left Midfield,15,Bayer Leverkusen,904,['7e33d35d-b479-45d9-86e1-667ca6bbe567'],54,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:54.348,Pressure,
,,,,,,,,,,,,,,,,,0.752763,,,,,,,,,,,,,,a421dbe6-956f-418f-80ca-705f9e676374,401,,,"[65.9, 17.5]",3895258,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Ljubicic,8623.0,Left Defensive Midfield,15,Bayer Leverkusen,904,"['08da4684-42c6-4f63-9dac-b76e805233a6', '495d03c0-faea-4284-b47e-8a20cb8cb86e']",55,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:55.418,Pressure,
,,,,,,,,,,,,,,,,,0.686597,,,,,,,,,,,,,,440a1d07-d3a1-40d4-8ba8-7ef159d77906,418,,,"[62.1, 9.7]",3895258,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Linton Maina,12318.0,Left Midfield,16,Bayer Leverkusen,904,['807169ca-dabd-4853-98c6-0dbf5e25fa9c'],17,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:17.986,Pressure,
,,,,,,,,,,,,,,,,,0.294307,,,,,,,,,,,,,,55894098-c0dd-4007-ae11-99c49fae720b,428,,,"[43.6, 0.5]",3895258,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Linton Maina,12318.0,Left Midfield,16,Bayer Leverkusen,904,"['a8c2d78c-04a1-48fa-802b-790727415c01', 'fba20943-ae97-4d09-ad8f-2388606bab09']",28,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:28.773,Pressure,
,,,,,,,,,,,,,,,,,0.780543,,,,,,,,,,,,,,d057094e-8c7c-4237-befb-52e34f2532db,441,,,"[43.8, 6.0]",3895258,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric Martel,38991.0,Right Defensive Midfield,16,Bayer Leverkusen,904,"['d380f5d2-1741-4e4f-90ef-976e58dd4216', 'f83fe217-0c3e-4f43-8afc-93f22db16ea6']",35,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:35.673,Pressure,
,,,,,,,,,,,,,,,,,1.383265,,,,,,,,,,,,,,eb136045-2357-4053-8638-b4f8cef6dd7c,451,,,"[18.2, 74.7]",3895258,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Timo Hübers,35637.0,Right Center Back,16,Bayer Leverkusen,904,"['1627adee-11b9-4b15-94d1-0af47036bcd8', '6533bcc1-0e09-42d4-bd6e-171cb6fa637d']",44,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:44.090,Pressure,
,,,,,,,,,,,,,,,,,0.689421,,,,,,,,,,,,,,1e10fc4d-31a4-4d9d-81e4-0c7049cd9b3a,452,,,"[27.0, 73.8]",3895258,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Faride Alidou,134880.0,Right Midfield,16,Bayer Leverkusen,904,['1627adee-11b9-4b15-94d1-0af47036bcd8'],44,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:44.930,Pressure,
,,,,,,,,,,,,,,,,,0.99811,,,,,,,,,,,,,,8e4eb26c-7824-4b93-9f97-c482e27d74ba,467,,,"[47.0, 75.9]",3895258,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rasmus Carstensen,29682.0,Right Back,16,Bayer Leverkusen,904,"['6b9334ed-eeca-4404-9180-af19a768441e', 'f6e31492-6b49-42b0-9d4a-773be064b408']",55,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:55.705,Pressure,
,,,,,,,,,,,,,,,,,0.382726,,,,,,,,,,,,,,477eda8c-35a0-4ef1-888c-45ac3e6e7691,468,,,"[54.7, 74.6]",3895258,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Faride Alidou,134880.0,Right Midfield,16,Bayer Leverkusen,904,['f6e31492-6b49-42b0-9d4a-773be064b408'],56,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:56.385,Pressure,
,,,,,,,,,,,,,,,,,0.41243,,,,,,,,,,,,,,8a437af3-f02d-4bd9-b41c-e984582e7196,472,,,"[82.7, 73.6]",3895258,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Thielmann,33335.0,Left Center Forward,16,Bayer Leverkusen,904,"['e1309b19-1949-4df0-ba22-6934b61c46b5', 'fbb18bf6-74a1-4e02-9eca-2827acd9a113']",0,,,,,,,,,,,,,,,,,,FC Köln,186,00:09:00.379,Pressure,
,,,,,,,,,,,,,,,,,0.508291,,,,,,,,,,,,,,08ed6603-f97c-4986-a75d-0385fc0464ee,479,,,"[33.4, 8.7]",3895258,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Finkgräfe,405983.0,Left Back,16,Bayer Leverkusen,904,"['1337f5e4-543c-41a5-a1ce-a7024f2998bd', '7c649fc1-992e-41d2-bc50-c6cb238f8c24']",11,,,,,,,,,,,,,,,,,,FC Köln,186,00:09:11.564,Pressure,
,,,,,,,,,,,,,,,,,0.413088,,,,,,,,,,,,,,30f2612d-001c-41e1-b064-084a564323f4,483,,,"[29.4, 18.1]",3895258,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Ljubicic,8623.0,Left Defensive Midfield,16,Bayer Leverkusen,904,"['a5053336-7644-4431-98e6-bd7968faa453', 'b838a23a-adeb-4d31-ba68-ac24d721493f']",13,,,,,,,,,,,,,,,,,,FC Köln,186,00:09:13.542,Pressure,
,,,,,,,,,,,,,,,,,0.685989,,,,,,,,,,,,,,bc99d22b-6e1c-492e-878d-8193ece8066a,501,,,"[27.0, 4.5]",3895258,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Linton Maina,12318.0,Left Midfield,17,Bayer Leverkusen,904,"['bf5e472e-ca00-438c-a65a-65b2c3f981a1', 'effedf05-9ef6-45f6-af5f-eeb009ca3c92']",34,,,,,,,,,,,,,,,,,,FC Köln,186,00:09:34.091,Pressure,
,,,,,,,,,,,,True,,,,,0.668846,,,,,,,,,,,,,,720de780-fe66-4ac6-8088-2911d45a746c,524,,,"[79.6, 69.1]",3895258,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Center Back,18,FC Köln,186,"['2a3fbb9b-0762-4e82-a9d9-c1857294b3ff', '4754e4db-ad00-46d9-9a6f-a2579ef90753']",53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:53.640,Pressure,
,,,,,,,,,,,,,,,,,2.767494,,,,,,,,,,,,,,c4b46a7f-bd82-4182-99b3-ee653409b2e6,528,,,"[56.3, 77.8]",3895258,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Center Back,18,FC Köln,186,"['24330ef8-8831-4fa5-ae7b-c6cc9ebaefd0', '819b6013-e0bc-4966-9f2a-d94c51cdc6e3']",58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:58.653,Pressure,
,,,,,,,,,,,,,,,,,0.309614,,,,,,,,,,,,,,744d26c1-45df-4422-8dff-e63b29db6d1a,531,,,"[15.7, 72.3]",3895258,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Center Back,18,FC Köln,186,['819b6013-e0bc-4966-9f2a-d94c51cdc6e3'],3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:03.790,Pressure,
,,,,,,,,,,,,,,,,,0.017211,,,,,,,,,,,,,,1cdad1ce-63d1-4d39-a98a-6dfb1fa81e2a,532,,,"[14.8, 74.1]",3895258,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Center Back,18,FC Köln,186,,4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:04.100,Pressure,
,,,,,,,,,,,,,,,,,0.549036,,,,,,,,,,,,,,83622399-7382-41a7-8872-d5d91cbbf8ab,545,,,"[96.0, 72.1]",3895258,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Faride Alidou,134880.0,Right Midfield,19,Bayer Leverkusen,904,"['78c2697b-3500-48a6-9fc7-ce3cd5889fda', 'b6942b4b-c362-4d27-b881-2d608c497c0c']",32,,,,,,,,,,,,,,,,,,FC Köln,186,00:10:32.737,Pressure,
,,,,,,,,,,,,,,,,,0.478236,,,,,,,,,,,,,,bc436938-088d-4583-89e0-442ce849fad3,549,,,"[109.6, 68.0]",3895258,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sargis Adamyan,9125.0,Right Center Forward,19,Bayer Leverkusen,904,"['1eca4b63-753e-41f8-aaa4-4951262319d9', '68451fe0-2981-425c-a9e5-24c070123ea9']",34,,,,,,,,,,,,,,,,,,FC Köln,186,00:10:34.853,Pressure,
,,,,,,,,,,,,,,,,,0.654119,,,,,,,,,,,,,,e10c2fab-e52c-46db-8e95-2cf364b135c9,553,,,"[71.2, 66.7]",3895258,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rasmus Carstensen,29682.0,Right Back,19,Bayer Leverkusen,904,['52e4189b-1d96-44d8-82f1-aa90bb1de0aa'],38,,,,,,,,,,,,,,,,,,FC Köln,186,00:10:38.483,Pressure,
,,,,,,,,,,,,True,,,,,0.267925,,,,,,,,,,,,,,0b00eff1-3ad1-419c-b321-58d6021be480,560,,,"[54.6, 4.1]",3895258,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,20,Bayer Leverkusen,904,['e58519be-e47f-4b91-8856-f51b0fcd8c1c'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:53.277,Pressure,
,,,,,,,,,,,,,,,,,0.397839,,,,,,,,,,,,,,e9ab608c-edbe-410d-8104-b621bd75496a,582,,,"[22.6, 17.5]",3895258,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,21,FC Köln,186,"['72dc8a7d-c087-44d9-b8c3-1ace562dbd10', 'a5be3930-0262-49df-99c5-bcbafe305f98']",3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:03.732,Pressure,
,,,,,,,,,,,,,,,,,0.838433,,,,,,,,,,,,,,61fc8981-61f1-4386-87fe-2a6f80e3dcc2,598,,,"[75.3, 24.5]",3895258,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Ljubicic,8623.0,Left Defensive Midfield,22,Bayer Leverkusen,904,"['2515ad82-34a1-4788-9f59-1b8ee5641025', 'b86d4fd2-9e41-4c8b-8bdb-9abf825d1608', 'fbfb4520-13e7-4710-bef5-bc10d0205150']",42,,,,,,,,,,,,,,,,,,FC Köln,186,00:11:42.813,Pressure,
,,,,,,,,,,,,,,,,,0.930219,,,,,,,,,,,,,,36bd0ed3-fd07-464a-8c62-b9b53302eb85,607,,,"[77.9, 11.5]",3895258,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Thielmann,33335.0,Left Center Forward,22,Bayer Leverkusen,904,"['5f9c85f3-0ab4-462d-acec-b19b17f5c689', '90af89ec-4e07-48d6-8af9-621db1602bd7']",49,,,,,,,,,,,,,,,,,,FC Köln,186,00:11:49.469,Pressure,
,,,,,,,,,,,,,,,,,0.408117,,,,,,,,,,,,,,eb91ae44-6e5f-43e0-8928-114fb634e97e,632,,,"[61.8, 37.9]",3895258,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Ljubicic,8623.0,Left Defensive Midfield,23,Bayer Leverkusen,904,"['6f6c280d-bfe7-4af0-9c23-e5fd4aa0fb64', 'c742a52d-2334-40f4-8b82-fd1fb3aa4d53', 'd4f7e712-ea01-4a19-ada4-906ae6a7ddb8']",0,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:00.771,Pressure,
,,,,,,,,,,,,,,,,,0.314025,,,,,,,,,,,,,,6ba183ec-f03d-4606-9d71-bab0f5b5a769,639,,,"[75.1, 36.2]",3895258,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sargis Adamyan,9125.0,Center Forward,23,Bayer Leverkusen,904,,3,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:03.210,Pressure,
,,,,,,,,,,,,,,,,,0.473044,,,,,,,,,,,,,,0dcf2a7c-f3ad-4ee4-b04e-2fd0430f725c,651,,,"[85.1, 12.7]",3895258,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Finkgräfe,405983.0,Left Back,23,Bayer Leverkusen,904,"['3dd98a4f-5983-4245-8962-f52a758b178a', '8a0dd8e0-e081-4a3f-b31d-981ac0f77e54']",13,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:13.813,Pressure,
,,,,,,,,,,,,,,,,,0.528787,,,,,,,,,,,,,,232d050f-d337-46b9-9f0f-05795cf2b04f,658,,,"[72.1, 2.7]",3895258,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Finkgräfe,405983.0,Left Back,23,Bayer Leverkusen,904,['2f1524d6-1e77-4c4a-8f7b-38444f06a710'],17,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:17.730,Pressure,
,,,,,,,,,,,,,,,,,1.042662,,,,,,,,,,,,,,064b7270-07af-4ca0-ae23-3fa6e6abdc17,673,,,"[20.3, 3.3]",3895258,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Finkgräfe,405983.0,Left Back,24,Bayer Leverkusen,904,['120e7920-cc47-4216-b1b6-22f5b5d3dacc'],19,,,,,,,,,,,,,,,,,,FC Köln,186,00:16:19.276,Pressure,
,,,,,,,,,,,,,,,,,0.834178,,,,,,,,,,,,,,ef542b1f-0154-4450-9d1c-0826a0ee0202,693,,,"[62.8, 6.5]",3895258,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florian Wirtz,40724.0,Left Attacking Midfield,26,FC Köln,186,,57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:57.018,Pressure,
,,,,,,,,,,,,True,,,,,0.324703,,,,,,,,,,,,,,5d982bac-ac70-4f6e-8ff0-d37a0adc4e2e,699,,,"[74.7, 77.9]",3895258,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sargis Adamyan,9125.0,Center Forward,27,Bayer Leverkusen,904,,59,,,,,,,,,,,,,,,,,,FC Köln,186,00:16:59.686,Pressure,
,,,,,,,,,,,,,,,,,0.467376,,,,,,,,,,,,,,8d2628ce-38f3-44ad-849f-f5fc7c7eb3bd,710,,,"[15.6, 15.6]",3895258,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Finkgräfe,405983.0,Left Back,27,Bayer Leverkusen,904,['77cd7506-e194-4403-8e24-f3fa10651193'],12,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:12.290,Pressure,
,,,,,,,,,,,,True,,,,,0.981963,,,,,,,,,,,,,,c9b096c8-9724-456b-973f-5f607263f663,714,,,"[87.7, 74.9]",3895258,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,28,FC Köln,186,['4a50a7e3-1586-4c40-9803-fa266e38e206'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:14.862,Pressure,
,,,,,,,,,,,,,,,,,0.19424,,,,,,,,,,,,,,67a851b4-c922-43ed-9933-275eb8acba41,718,,,"[68.6, 77.4]",3895258,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,29,FC Köln,186,"['2255a7d2-52e4-49e7-8bf8-9b5931de1049', '93f57bda-a05d-4352-b3c4-f993caae23e5', 'fbe929e6-c536-483a-bd90-58dbf2d716f7']",43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:43.416,Pressure,
,,,,,,,,,,,,,,,,,0.627331,,,,,,,,,,,,,,f15c46f8-f30a-42bb-99ca-b06bf99105f2,722,,,"[72.9, 78.2]",3895258,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,29,FC Köln,186,"['0131e42d-123b-4ae0-b6c6-95af39b51f50', '2d6ab30e-08cc-4eef-bf66-21e86f86c63c']",44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:44.265,Pressure,
,,,,,,,,,,,,True,,,,,1.269266,,,,,,,,,,,,,,c7d5d2e6-67c2-4aa2-a693-a55f3f3b92f9,730,,,"[33.9, 26.3]",3895258,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Faride Alidou,134880.0,Right Midfield,29,FC Köln,186,['55449f35-4edc-4c62-9d3e-2596acaea8cb'],49,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:49.310,Pressure,
,,,,,,,,,,,,True,,,,,0.276695,,,,,,,,,,,,,,1d9983c3-16f8-4055-bdff-eddfeefbf2ae,734,,,"[2.5, 22.0]",3895258,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Chabot,8352.0,Left Center Back,29,FC Köln,186,"['9b6ba842-f447-4ffa-b94c-d51ecfd3e6b9', 'ee0fb2dd-a44c-4af4-ae7e-c1b9be9bbfeb']",55,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:55.271,Pressure,
,,,,,,,,,,,,True,,,,,0.403598,,,,,,,,,,,,,,f9a9452d-7ce8-4970-8b7d-9d2aa2a53ff2,745,,,"[47.0, 59.9]",3895258,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eric Martel,38991.0,Right Defensive Midfield,30,FC Köln,186,"['332512f1-375f-4101-bca3-df6b152857f8', 'b72f1e9b-b884-4812-adb9-348647745ce8']",44,,,,,,,,,,,,,,,,,,FC Köln,186,00:18:44.649,Pressure,
,,,,,,,,,,,,,,,,,0.837226,,,,,,,,,,,,,,2fdbac3d-6f1d-4dbc-8a0f-952461745f75,751,,,"[56.8, 24.4]",3895258,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Robert Andrich,9195.0,Left Defensive Midfield,30,FC Köln,186,['56e19dde-7c4d-4cb1-9975-a6fbbc555c05'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:46.429,Pressure,
