50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[49.5, 31.2]",,,,,,,,,,,,0.8,,,,,,,,,,,,,,8c34c1f9-7b7d-40e1-964e-627ecafa69a9,3279,,"[49.7, 31.8]",3895086,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,133,Bayer Leverkusen,904,"['61a5e723-e075-46b7-ab58-4b364658ab87', 'd23bd13a-615e-4f0b-9037-effac2b26368', 'f929f2db-0ac0-480c-af73-542dc1aac57c']",36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:36.522,Carry,True
,,,,,"[37.7, 25.0]",,,,,,,,,,,,1.373603,,,,,,,,,,,,,,b097bc01-6be2-4c63-aa1b-698c680b83ac,3283,,"[42.2, 24.6]",3895086,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,133,Bayer Leverkusen,904,"['04faef34-c4b7-4ef2-a406-dabd6e5d801b', '79f4cf5e-26e7-43b1-9cef-45a5fdd4a4d7']",38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:38.052,Carry,
,,,,,"[8.8, 35.9]",,,,,,,,,,,,1.759999,,,,,,,,,,,,,,c8718501-3c32-464a-8988-d4263286644a,3286,,"[8.0, 41.5]",3895086,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,133,Bayer Leverkusen,904,"['23faa8a7-6121-4d8a-9449-be570260ddc0', '6da0e324-0ebf-4690-8921-8d527dc940bb', '936acaa5-1f47-4f07-9b24-779ac7952e88']",41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:41.210,Carry,True
,,,,,"[55.4, 5.9]",,,,,,,,,,,,1.070331,,,,,,,,,,,,,,aaef3798-6eba-47bf-b02e-e6c2fb542a88,3294,,"[59.1, 6.4]",3895086,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victor Okoh Boniface,32289.0,Center Forward,133,Bayer Leverkusen,904,"['6cfde35f-c800-4a74-b5e5-43b6b1532000', '7a8dc02f-04c1-4d15-8b87-c2b457990317', 'b2707b80-35fa-4e83-bcdc-c3ee4ad6ccac']",47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:47.744,Carry,True
,,,,,"[117.0, 27.1]",,,,,,,,,,,,4.462657,,,,,,,,,,,,,,870c032c-927d-4a41-8d06-3a94852ab380,3300,,"[88.6, 5.7]",3895086,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amine Adli,33401.0,Left Wing,133,Bayer Leverkusen,904,"['0e5e0d00-e66d-4e0f-b598-6a809ce0052b', '6b0713a1-1d48-4ec2-ac79-7c36e680f5ea', 'fb10db85-5dbd-4b63-83ab-91474b26d348']",53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:53.546,Carry,True
,,,,,"[27.9, 23.7]",,,,,,,,,,,,0.973015,,,,,,,,,,,,,,fbd901fa-e451-4fe5-aac0-8aae1e3bf4a7,3318,,"[28.1, 23.9]",3895086,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Tim Siersleben,46430.0,Left Center Back,135,FC Heidenheim,201,"['0f215aa5-9ae3-4d13-bead-f8511fe04931', '9ce0c458-91b8-4612-84b9-6661d087c840']",53,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:29:53.770,Carry,
,,,,,"[67.7, 12.1]",,,,,,,,,,,,3.02199,,,,,,,,,,,,,,36019326-df56-4c84-9d15-3985f64f94ff,3321,,"[65.9, 2.3]",3895086,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jan-Niklas Beste,31310.0,Left Wing,135,FC Heidenheim,201,"['71193274-f778-4224-9d75-5295d1c8442e', 'a2538a55-7a0c-4158-b1e5-cef982be7b3d']",57,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:29:57.135,Carry,
,,,,,"[58.2, 2.1]",,,,,,,,,,,,3.28663,,,,,,,,,,,,,,c0ceb3ba-8e39-401b-87fe-4c2a0d7848b9,3324,,"[76.0, 3.4]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Florian Pick,48860.0,Left Defensive Midfield,135,FC Heidenheim,201,"['68e9b5a1-4985-4488-8272-b0a92319e909', 'df9328fb-905a-43e0-aff8-827001c22277', 'ec79ed73-7aba-4293-9ea8-a76767858053']",1,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:01.119,Carry,True
,,,,,"[20.0, 36.5]",,,,,,,,,,,,1.573906,,,,,,,,,,,,,,7d76cca9-291d-4aaa-885d-7667fe6d61f4,3328,,"[19.5, 23.2]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kevin Müller,9205.0,Goalkeeper,135,FC Heidenheim,201,"['8beccd39-df02-478c-bce7-63981a47787a', 'b589bec7-95a2-4faf-9537-ddcd79b6d4f7']",8,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:08.431,Carry,
,,,,,"[30.9, 72.0]",,,,,,,,,,,,1.09873,,,,,,,,,,,,,,5ffe28a7-6767-473e-b28e-fdf6f056ec93,3331,,"[25.9, 66.9]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Patrick Mainka,10303.0,Right Center Back,135,FC Heidenheim,201,"['d3c4ea0d-e967-4516-9be3-f358f85caa3c', 'e3828903-e24f-4ac6-9879-67ac31bdcd89']",12,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:12.564,Carry,
,,,,,"[38.3, 57.5]",,,,,,,,,,,,1.270559,,,,,,,,,,,,,,d7be1f7c-43dc-4c08-abae-171b4fc92d2e,3334,,"[45.2, 53.6]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eren Sami Dinkçi,67007.0,Right Wing,135,FC Heidenheim,201,"['0003a9f6-4e95-4630-b684-99f0a0d85536', 'fa9e983d-844a-4f4d-8292-cf6b6136ee29']",14,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:14.653,Carry,
,,,,,"[20.6, 68.2]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,82c6ca28-f461-4abb-bd5c-1bbdbf6bcb1b,3337,,"[20.6, 68.2]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Patrick Mainka,10303.0,Right Center Back,135,FC Heidenheim,201,"['143d36f2-a7e5-48ee-a97b-3b803a41c826', 'eddb1525-0a76-455b-8863-c80807699b81']",17,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:17.392,Carry,
,,,,,"[5.2, 53.8]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,e60cfa78-4951-4e2b-aeb7-962a5ce08184,3340,,"[5.2, 53.8]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kevin Müller,9205.0,Goalkeeper,135,FC Heidenheim,201,"['2b7fc658-5f5f-4e6c-ac78-fc67b6e3072d', 'eaaf92f9-a7ea-4126-8d1a-f9552520bdd7']",19,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:19.284,Carry,
,,,,,"[64.0, 11.3]",,,,,,,,,,,,8.936712,,,,,,,,,,,,,,41c0e3db-fddb-4e8e-94e5-ced23aa62a29,3343,,"[9.9, 21.3]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Tim Siersleben,46430.0,Left Center Back,135,FC Heidenheim,201,"['265c1119-0ec5-43dd-89a3-76e5d5540b1d', '50d81bdc-140c-4bd6-b86e-da664a349f0e']",22,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:22.030,Carry,
,,,,,"[71.3, 1.0]",,,,,,,,,,,,0.683602,,,,,,,,,,,,,,4e6f15ae-19e7-4458-8665-c6e0aad1544a,3346,,"[71.3, 1.0]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jan-Niklas Beste,31310.0,Left Wing,135,FC Heidenheim,201,"['15a8ebf1-eb2c-4133-b641-274690dba94d', '8d46fa5c-0b54-4ddd-a23c-febeca355b7c']",32,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:32.287,Carry,
,,,,,"[100.8, 1.4]",,,,,,,,,,,,3.508724,,,,,,,,,,,,,,4c97e49f-96d9-4ab7-8912-2d6ea9698364,3349,,"[92.3, 7.4]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Florian Pick,48860.0,Left Defensive Midfield,135,FC Heidenheim,201,"['77ca2659-1748-445e-861b-0df441a3f7f2', '871f42c1-19ca-499a-a9c9-af77cee35cfa', 'f5c59bb1-c844-42b9-9e68-d8b64d595e75']",33,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:33.917,Carry,True
,,,,,"[98.0, 17.0]",,,,,,,,,,,,0.866476,,,,,,,,,,,,,,861bcd10-40a8-4ffd-94f7-de7f5842e56e,3353,,"[93.5, 13.2]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jan-Niklas Beste,31310.0,Left Wing,135,FC Heidenheim,201,"['3f84bdaf-396a-498b-bfbc-af9500365381', '9ecf4e86-2794-4361-a164-60bd4ee52753']",38,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:38.415,Carry,
,,,,,"[22.7, 61.1]",,,,,,,,,,,,1.013237,,,,,,,,,,,,,,caf06739-0930-42bb-8c14-9ee514ad7ab6,3358,,"[20.6, 61.6]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jeremie Frimpong,32712.0,Right Wing,135,FC Heidenheim,201,"['2af12da5-662b-437e-93b6-c7bb28a26061', '7c971f3a-ebff-407a-b039-9e29bab0f675', 'ff2a46b1-bb66-420f-8209-f606ffeedeab']",40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:40.585,Carry,True
,,,,,"[105.7, 0.1]",,,,,,,,,,,,4.798173,,,,,,,,,,,,,,71012445-99aa-407f-a22a-a9610fe600b9,3362,,"[97.4, 19.0]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrian Beck,31744.0,Center Attacking Midfield,135,FC Heidenheim,201,"['4bae114b-04cc-4110-a065-dad8614dd31a', '8a8bcb48-3f57-4d3c-832a-9d826e165571']",41,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:41.598,Carry,
,,,,,"[98.7, 7.8]",,,,,,,,,,,,0.877955,,,,,,,,,,,,,,0be4ab7c-e8c9-45ea-bd76-ec349b84a0e3,3365,,"[99.7, 2.9]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Florian Pick,48860.0,Left Defensive Midfield,135,FC Heidenheim,201,"['1c8d1da8-b7b1-4cda-9b88-294b8d20ba95', 'fe5bf4c1-b130-47b7-b66d-5bbc75c46ef8']",47,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:47.451,Carry,
,,,,,"[110.4, 11.1]",,,,,,,,,,,,2.450113,,,,,,,,,,,,,,1160d2b6-a18b-41b6-bb80-e734d673453a,3368,,"[107.9, 5.3]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrian Beck,31744.0,Center Attacking Midfield,135,FC Heidenheim,201,"['27cf7859-cd8e-44a0-81e3-3fa3d2ff12e6', 'd175baa7-311e-409e-8d6d-4d7b23f9ca1a']",49,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:49.100,Carry,
,,,,,"[83.1, 2.7]",,,,,,,,,,,,0.336229,,,,,,,,,,,,,,89c4c5b5-d692-4b32-b41b-eb6cfe687d2e,3374,,"[83.5, 2.5]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Florian Pick,48860.0,Left Defensive Midfield,135,FC Heidenheim,201,"['0f1b015f-4c4d-4a20-8ea5-07e9c290d8d2', '6fc9de5b-2122-4cdf-85b4-9253b38aaf98']",58,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:58.687,Carry,
,,,,,"[89.7, 4.4]",,,,,,,,,,,,0.496384,,,,,,,,,,,,,,1177e547-5753-4067-ab2e-f7fba0221590,3377,,"[90.1, 5.1]",3895086,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrian Beck,31744.0,Center Attacking Midfield,135,FC Heidenheim,201,"['20011072-4f49-4f05-9c70-7c77ea6ccc6e', '22f9bcd7-98f8-4ec9-88a5-bf5911c072db']",59,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:59.954,Carry,
,,,,,"[93.3, 0.6]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,910dc85a-8abf-4f1b-82bd-45361a3a1ecf,3380,,"[93.3, 0.6]",3895086,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonas Föhrenbach,9109.0,Left Back,135,FC Heidenheim,201,"['0217f1f0-eb16-47da-8427-26e1d1f07ef7', '73017731-3d48-4ad6-8eda-18061ace5317']",1,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:31:01.108,Carry,
,,,,,"[42.6, 76.5]",,,,,,,,,,,,0.76721,,,,,,,,,,,,,,b61a1e2b-7972-406a-82e8-ed29fa120a7b,3387,,"[38.1, 77.0]",3895086,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing,136,Bayer Leverkusen,904,"['125953e0-7ef7-49c5-b470-395104cfd558', '365e8d0a-9dc9-44de-a700-e3ac2a4e39c0', '9480212b-0889-402c-80e1-8a2ad74880e0', 'ad839ad5-6450-4afe-bcce-e4900e709a71']",4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:04.735,Carry,True
,,,,,"[95.2, 58.6]",,,,,,,,,,,,6.278872,,,,,,,,,,,,,,40b7a567-8f90-49c6-93e3-10b538214902,3390,,"[42.6, 76.5]",3895086,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing,136,Bayer Leverkusen,904,"['0731e7ba-ca38-49cc-9f72-8fc79057ebd6', '125953e0-7ef7-49c5-b470-395104cfd558', '147cdebd-0942-4f00-86d8-4a7802298a7a', 'ad839ad5-6450-4afe-bcce-e4900e709a71']",5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:05.502,Carry,True
,,,,,"[99.0, 42.1]",,,,,,,,,,,,1.586125,,,,,,,,,,,,,,003c1e1d-62ee-4a99-a0e5-10bdfc924394,3397,,"[95.2, 39.7]",3895086,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,136,Bayer Leverkusen,904,"['3d197463-15e7-4534-941b-998d61b05b41', '816075dc-e1bc-4a68-9dbf-8a1c59ed825d', 'b90d6da5-29b4-4e6a-ad35-5f1dc8ce708a']",14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:14.015,Carry,True
,,,,,"[46.0, 29.9]",,,,,,,,,,,,1.319115,,,,,,,,,,,,,,89a6c632-f195-4593-a0dd-9fc3894f7d8b,3404,,"[47.5, 33.3]",3895086,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,138,Bayer Leverkusen,904,"['12e8f3c7-8439-4d3a-ba12-6c4913e53257', 'ee9e770a-41a9-4a2e-bde0-c82c7cf3c4c3']",47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:47.141,Carry,
,,,,,"[25.1, 33.8]",,,,,,,,,,,,3.551102,,,,,,,,,,,,,,0a69e7c6-1df1-42d0-90e1-ab95bdfb89ca,3416,,"[25.7, 20.7]",3895086,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,138,Bayer Leverkusen,904,"['9ca1dbaa-90df-4c33-ae73-d4caae5806c0', 'a7927b41-c6b4-45ae-82aa-da84eb40705e', 'aa20888c-ff0a-46ed-ac6c-f15db46940bf']",54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:54.957,Carry,True
,,,,,"[20.1, 52.1]",,,,,,,,,,,,1.53155,,,,,,,,,,,,,,72d0c070-de08-4c6a-9c96-8490ba69b67b,3420,,"[18.9, 44.9]",3895086,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,138,Bayer Leverkusen,904,"['2d569995-2fff-421e-b816-078b91f3707d', '4360deb7-08e9-4e64-8ff5-1152f2cd7163', 'a9f5f9e8-50ed-4080-b9dc-9f0267a5a09a']",59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:59.499,Carry,True
,,,,,"[51.2, 49.4]",,,,,,,,,,,,1.597321,,,,,,,,,,,,,,af5e3125-8797-41c4-8dd9-0fb5176b76f4,3424,,"[45.8, 56.0]",3895086,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing,138,Bayer Leverkusen,904,"['3fe78cd6-0e2b-4515-9838-abdff7b5a958', '761d0010-51bf-40c7-ba9c-ae03f8840c2b', 'cd0b64c4-cb7e-4d4d-916a-8d6bf6131d4c']",2,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:02.414,Carry,True
,,,,,"[55.2, 37.8]",,,,,,,,,,,,1.472039,,,,,,,,,,,,,,59873af1-fe64-4289-812e-96b2d3f2fecc,3428,,"[51.2, 49.4]",3895086,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing,138,Bayer Leverkusen,904,"['3fe78cd6-0e2b-4515-9838-abdff7b5a958', 'a30043be-7e9e-4eca-a2a3-0d9aee6d14b4', 'bd3a2fe4-f343-440b-97ea-633444d0d352']",4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:04.011,Carry,True
,,,,,"[79.0, 32.9]",,,,,,,,,,,,2.770006,,,,,,,,,,,,,,3ef93e64-acca-4056-aed2-e5c3f090ecea,3430,,"[55.2, 37.8]",3895086,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,138,Bayer Leverkusen,904,"['6b2ca437-d378-4884-a458-245c5a59dda3', 'a30043be-7e9e-4eca-a2a3-0d9aee6d14b4']",5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:05.483,Carry,
,,,,,"[9.3, 31.8]",,,,,,,,,,,,0.6778,,,,,,,,,,,,,,a1dbf94d-4389-49bb-b488-836dae63e6df,3439,,"[9.3, 33.7]",3895086,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tim Siersleben,46430.0,Left Center Back,139,Bayer Leverkusen,904,"['b3896475-6faa-4ccf-a543-6088be6dc515', 'f1491b92-5fb1-46b7-85e2-b8dc409658e0']",44,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:32:44.239,Carry,
,,,,,"[2.8, 33.9]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,,465683aa-5387-42bf-b359-a42ddeb2a421,3442,,"[2.8, 33.9]",3895086,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kevin Müller,9205.0,Goalkeeper,139,Bayer Leverkusen,904,"['cf0318ea-3925-4c8f-9cc3-d351d64b0508', 'e41beafb-920e-4de9-be36-91db7f396c88']",45,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:32:45.891,Carry,
,,,,,"[82.6, 77.4]",,,,,,,,,,,,0.031537,,,,,,,,,,,,,,e405084c-5038-46b0-8e87-79e3154a4de1,3449,,"[82.6, 77.4]",3895086,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Tella,41411.0,Right Wing,140,Bayer Leverkusen,904,"['def73ae6-7bf6-4a31-a2d2-c12fbe536772', 'e832dde7-3e34-4dc7-b414-d65747e26161']",45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:45.581,Carry,
,,,,,"[46.3, 8.5]",,,,,,,,,,,,0.711272,,,,,,,,,,,,,,a3fb57ee-f0b1-48a7-ad0d-141aa2102ab6,3455,,"[46.3, 9.1]",3895086,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrian Beck,31744.0,Center Attacking Midfield,141,FC Heidenheim,201,"['c0e7de26-ba02-4b43-b094-b7792d460709', 'c777b2d3-2049-4c43-8b3d-78d101d2b299', 'e7c24d86-4d03-4d72-ba87-4ad6d946ca84']",57,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:57.949,Carry,True
,,,,,"[34.7, 1.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,bf615511-1aa5-4d8d-b974-89e5253d91fb,3459,,"[34.7, 1.4]",3895086,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Föhrenbach,9109.0,Left Back,141,FC Heidenheim,201,"['41d69a10-63bc-44dc-8ab9-8b94b1139334', '79f8b8a1-9ff3-4463-a418-f22b1b993b91']",0,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:34:00.169,Carry,
,,,,,"[9.7, 27.3]",,,,,,,,,,,,2.162297,,,,,,,,,,,,,,445f11c3-eab6-4910-a3a3-7d3b9c9de1d2,3462,,"[9.5, 26.0]",3895086,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Müller,9205.0,Goalkeeper,141,FC Heidenheim,201,"['77f0a486-2145-4783-9b85-802780e2936a', 'b6ac3efd-8428-4222-b3de-0a52893443bf']",2,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:34:02.595,Carry,
,,,,,"[43.9, 0.6]",,,,,,,,,,,,4.141002,,,,,,,,,,,,,,bec24a77-e44b-4c80-9078-223ade96c8c2,3465,,"[21.0, 3.4]",3895086,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tim Siersleben,46430.0,Left Center Back,141,FC Heidenheim,201,"['031b1646-efbd-4c51-8919-6d25a8ea46ab', 'c2da7c34-fb63-43b1-b67c-f299ff5e9030', 'f18e7cce-62a4-4294-8d4d-cb77bf39e88f']",6,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:34:06.596,Carry,True
,,,,,"[21.6, 78.0]",,,,,,,,,,,,3.300671,,,,,,,,,,,,,,763679e6-a48d-4447-9b0e-419f3b340302,3470,,"[29.1, 74.6]",3895086,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,142,Bayer Leverkusen,904,"['5512191b-f8cc-4e4e-836f-5cc6e934800d', '5ac2ee55-9a90-4e02-803d-009a0bcbdfa6', 'f5123061-2de5-491a-a8bb-91d20a93829f']",14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:14.071,Carry,True
,,,,,"[24.6, 61.1]",,,,,,,,,,,,1.080327,,,,,,,,,,,,,,91c53338-e851-4a0d-8306-d9b367b2b60a,3478,,"[26.8, 62.0]",3895086,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,142,Bayer Leverkusen,904,"['a83ccd35-7907-475b-b022-5b553c01b5d3', 'c9aa29a5-b6ae-48de-9189-31ad99bdbd9d']",19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:19.600,Carry,
,,,,,"[4.3, 41.0]",,,,,,,,,,,,3.385671,,,,,,,,,,,,,,0970abc4-c508-4720-8436-1d2b3254742e,3483,,"[3.0, 42.1]",3895086,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,142,Bayer Leverkusen,904,"['dc8f17db-8e59-4cbb-acf3-a3addf2caf58', 'f807258a-e708-4afa-b63b-321b6b60a1bc']",25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:25.289,Carry,
,,,,,"[24.4, 9.2]",,,,,,,,,,,,0.922036,,,,,,,,,,,,,,80e3da3f-abd1-481e-8c52-66db6933f0d0,3486,,"[21.4, 8.9]",3895086,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Back,142,Bayer Leverkusen,904,"['00877fa7-f9ff-466f-8c3a-a79c8005c99e', '14a0aaed-c4e0-4e2e-b729-0e09a5725e2b']",30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:30.627,Carry,
,,,,,"[66.8, 65.8]",,,,,,,,,,,,0.092265,,,,,,,,,,,,,,45d5e2b7-7a4e-4fc8-9b12-9bf6986a4590,3493,,"[66.8, 65.8]",3895086,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lennard Maloney,133483.0,Right Defensive Midfield,143,FC Heidenheim,201,"['1e5f04d5-c44e-48d6-b5a8-11af1ab0502f', '9dc0ee02-d29f-40c6-8a1e-17ce46842e58']",39,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:34:39.961,Carry,
,,,,,"[69.4, 75.0]",,,,,,,,,,,,0.774476,,,,,,,,,,,,,,2de5494a-24cf-48ea-adb4-b4a6164c0828,3496,,"[70.0, 76.3]",3895086,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Omar Haktab Traorè,48959.0,Right Back,143,FC Heidenheim,201,"['5719a7d2-d712-48ac-947a-22ccc5a8c51a', 'e1a5d632-e9c2-4c65-b01d-de2448919953']",40,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:34:40.729,Carry,
,,,,,"[68.9, 66.0]",,,,,,,,,,,,0.609885,,,,,,,,,,,,,,15498c3c-1383-4e68-b076-94985968faaa,3499,,"[70.0, 65.0]",3895086,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lennard Maloney,133483.0,Right Defensive Midfield,143,FC Heidenheim,201,"['567cdc75-2eae-4b91-a1ef-ec45d53f3185', 'c0255989-5c81-4e7d-83ec-3d53cdc31714']",42,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:34:42.322,Carry,
,,,,,"[43.5, 59.4]",,,,,,,,,,,,0.988691,,,,,,,,,,,,,,2c4e92e2-1fa9-4eaf-834e-5ca6af2fa782,3502,,"[43.5, 59.8]",3895086,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Mainka,10303.0,Right Center Back,143,FC Heidenheim,201,"['4766d7cd-03f1-4a47-8029-0933da77106c', '7bdeb13d-62bc-4edb-ba48-d64455261b6d']",44,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:34:44.990,Carry,
