50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[85.9, 29.4]",,,,,,,,,,1.618774,,,,,,,,,,972fd0a4-759d-4030-b553-0d31ca94dc23,2034,,"[82.0, 27.6]",3895139,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Florian Wirtz,40724.0,Left Attacking Midfield,79,Bayer Leverkusen,904,"['49c000a0-a35c-41a8-8047-2b6a4a6c2d7b', '5261ecaf-535e-4a8b-9ac6-ade498a74da2']",0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:00.616,Carry,
,,,,,,,"[90.9, 1.1]",,,,,,,,,,0.253955,,,,,,,,,,b615ee37-5676-445b-95ec-6affe9af5449,2044,,"[90.9, 0.6]",3895139,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sheraldo Becker,8375.0,Left Wing,80,Union Berlin,190,"['6576ab27-d9e9-4f87-9ffc-f0fe63b4a359', 'a6d76212-a9f8-4475-8885-f891235a7b81']",52,,,,,,,,,,,,,,,,,,Union Berlin,190,00:43:52.233,Carry,
,,,,,,,"[16.6, 75.8]",,,,,,,,,,3.921896,,,,,,,,,,a9d7354c-be23-47c4-a00a-3d7be952463f,2049,,"[17.1, 70.4]",3895139,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,80,Union Berlin,190,"['b3c0a868-38c6-4c9c-a346-27274199d89a', 'cbef8483-fd45-483f-9173-e9837cf068b2', 'd02b9062-5511-475d-96bb-301fc902e18e']",54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:54.259,Carry,True
,,,,,,,"[56.0, 36.5]",,,,,,,,,,1.202161,,,,,,,,,,55c10d10-f6ea-4d07-b427-5cac05a0734c,2053,,"[56.3, 30.2]",3895139,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Jaeckel,20606.0,Right Center Back,80,Union Berlin,190,"['b4cf5663-b537-4368-b9e0-1f24c73d0141', 'b9aa0610-33e1-4d42-a4ef-c5ddff7037bc']",1,,,,,,,,,,,,,,,,,,Union Berlin,190,00:44:01.493,Carry,
,,,,,,,"[99.8, 40.7]",,,,,,,,,,7.236957,,,,,,,,,,459bd906-1ed9-40f3-a6a9-17eaf4636385,2057,,"[51.8, 42.0]",3895139,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Florian Wirtz,40724.0,Left Attacking Midfield,81,Bayer Leverkusen,904,"['25abefc0-4c2e-4ea7-8173-900646effd32', '445e0395-8a7c-47cd-8d3c-71e568625dab', 'b7a41555-7973-4170-bbd9-b8e861c722d3']",3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:03.407,Carry,True
,,,,,,,"[103.9, 37.4]",,,,,,,,,,0.672479,,,,,,,,,,74d52d99-c0fb-4123-b316-3bd09c43a262,2060,,"[99.8, 40.7]",3895139,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Florian Wirtz,40724.0,Left Attacking Midfield,81,Bayer Leverkusen,904,"['0002e561-40cf-401a-a298-61f1cce6a57c', '445e0395-8a7c-47cd-8d3c-71e568625dab', '93ba4165-6d7c-46c3-ab93-f844238819e5', 'b7a41555-7973-4170-bbd9-b8e861c722d3']",10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:10.644,Carry,True
,,,,,,,"[86.2, 62.2]",,,,,,,,,,0.586494,,,,,,,,,,b7c19646-03a9-4500-a1f3-6e9c261e72f4,2067,,"[85.8, 60.1]",3895139,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,82,Bayer Leverkusen,904,"['6debbb97-9b67-408b-bb03-fb1d8ccfb7a1', 'eacefa57-e4ab-4ad9-aa91-ce3d5df11df6', 'f4f85cf9-62fe-4fde-8d3d-7038be326573']",58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:58.731,Carry,True
,,,,,,,"[55.9, 9.9]",,,,,,,,,,2.452419,,,,,,,,,,94f8f624-d030-49f3-9153-07dc5dc0cbba,2073,,"[36.8, 10.5]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sheraldo Becker,8375.0,Left Wing,83,Union Berlin,190,"['34a2021a-5a6b-416d-b2dc-823c5787097a', '5c96034f-56ed-4306-8b18-6745e8eea6bd', '65f67494-2b6a-4502-a03e-e754a7a20385']",1,,,,,,,,,,,,,,,,,,Union Berlin,190,00:45:01.047,Carry,True
,,,,,,,"[83.4, 29.4]",,,,,,,,,,1.268086,,,,,,,,,,d4e4fc2d-5309-42fb-8c44-cb8dae14f892,2084,,"[82.0, 30.5]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Král,23452.0,Right Defensive Midfield,84,Union Berlin,190,"['40ed50c2-a562-41af-8fd1-53466a947217', '41082674-cd07-4e27-98c4-41c9a9e0d407', 'fb4641fd-f66f-48a5-98ab-65145477f6b0']",41,,,,,,,,,,,,,,,,,,Union Berlin,190,00:45:41.806,Carry,True
,,,,,,,"[29.0, 58.3]",,,,,,,,,,0.079999,,,,,,,,,,fcde0aa0-5a50-46b6-b5bc-9f9785c784b0,2092,,"[29.7, 59.3]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,85,Bayer Leverkusen,904,"['615685ab-cd46-4a22-aa63-0bc8aecc4db4', 'abfc61a8-a356-42df-82d4-6060a35ef44c', 'ad79a1c3-c4fa-444a-9b9b-c27d71c9922b']",45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:45.471,Carry,True
,,,,,,,"[20.1, 68.5]",,,,,,,,,,2.138766,,,,,,,,,,ae078f27-4705-4368-9a50-c6804afea2a4,2095,,"[21.3, 64.1]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,85,Bayer Leverkusen,904,"['2baf2206-7ecc-47b6-b497-1c9b9825569a', '7ed4a3d5-6693-447c-abc3-652459bb2f7d', 'e8055d4f-f449-42ed-a929-be698f73f804']",46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:46.164,Carry,True
,,,,,,,"[27.1, 67.7]",,,,,,,,,,0.15302,,,,,,,,,,9e8a7fa1-8c40-419d-9943-c3404e931678,2101,,"[27.1, 67.7]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,86,Bayer Leverkusen,904,"['406bd314-b1d0-4ede-ac06-f04e27f19892', '53ce2ab4-3b3a-4d8c-a468-81684d935556']",57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:57.331,Carry,
,,,,,,,"[29.0, 37.9]",,,,,,,,,,0.052144002,,,,,,,,,,1b8e49ff-64ce-443d-83a4-1070bf8bc4b3,2109,,"[29.0, 37.9]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frederik Rønnow,12420.0,Goalkeeper,87,Union Berlin,190,"['066c71d1-18d0-4077-9c13-2efb718fdd90', '0cc01eef-f03f-4469-ba14-4408d5a10f0d']",4,,,,,,,,,,,,,,,,,,Union Berlin,190,00:46:04.020,Carry,
,,,,,,,"[36.3, 16.6]",,,,,,,,,,1.64324,,,,,,,,,,30b96f57-89f7-4392-b976-7dce63d6b997,2112,,"[36.0, 16.6]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Knoche,8239.0,Center Back,87,Union Berlin,190,"['05a2f306-dfa2-4f77-a688-e479e46d3cb3', '2efa9cc5-eaa0-4bb4-b81a-9e45aa4b8ef3']",5,,,,,,,,,,,,,,,,,,Union Berlin,190,00:46:05.948,Carry,
,,,,,,,"[28.6, 42.6]",,,,,,,,,,7.722575,,,,,,,,,,cbe11b5d-0656-46f7-8b38-194301bbc681,2115,,"[23.7, 40.7]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frederik Rønnow,12420.0,Goalkeeper,87,Union Berlin,190,"['57a4de3b-910b-4635-9c46-9d205da5c1cc', 'b6c10b63-1584-47fa-9b4f-1c30e765f677']",8,,,,,,,,,,,,,,,,,,Union Berlin,190,00:46:08.943,Carry,
,,,,,,,"[7.5, 74.6]",,,,,,,,,,1.944869,,,,,,,,,,3aa4c4b1-8e12-444b-878c-5c2653eb64b7,2120,,"[4.3, 71.1]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,87,Union Berlin,190,"['b81c31ac-f8bd-4bdd-915f-3e748ef9d46c', 'ced2852b-6c93-4efc-ab97-737e2f2f8326']",24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:24.219,Carry,
,,,,,,,"[69.3, 5.3]",,,,,,,,,,2.763538,,,,,,,,,,ab585bcd-be41-45b1-897e-d145985d2bbb,2125,,"[74.1, 5.1]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sheraldo Becker,8375.0,Left Wing,87,Union Berlin,190,"['08096975-5325-4a7a-8071-03826732412c', '0b7114e2-19a6-4ec2-be0d-504b0af186bb', 'e5b1061f-d6ac-4fcf-861c-5f62176d2786']",30,,,,,,,,,,,,,,,,,,Union Berlin,190,00:46:30.475,Carry,True
,,,,,,,"[50.7, 61.3]",,,,,,,,,,5.069378,,,,,,,,,,e7b11872-2043-4e54-bbbb-08dffd41aaed,2129,,"[49.6, 40.7]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Jaeckel,20606.0,Right Center Back,87,Union Berlin,190,"['85531d12-e8f5-4826-9f8b-9d5f80c7029a', '9ef6d941-1aad-4312-acdf-a974e7d601f2']",35,,,,,,,,,,,,,,,,,,Union Berlin,190,00:46:35.671,Carry,
,,,,,,,"[62.2, 46.2]",,,,,,,,,,1.069228,,,,,,,,,,5b309ac8-daa0-4316-bb9a-d85d1ee94ac5,2132,,"[62.8, 43.9]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,87,Union Berlin,190,"['217dc09c-c4df-4ff3-8ef6-8c55986bb84f', 'f059b19c-dbbb-4634-9296-93cae574c36d', 'fe92c702-db14-4863-91b8-361813e51aa9']",42,,,,,,,,,,,,,,,,,,Union Berlin,190,00:46:42.149,Carry,True
,,,,,,,"[66.4, 76.2]",,,,,,,,,,2.136106,,,,,,,,,,4a51569f-cce1-4fc6-a6dc-0f5fe8b39143,2136,,"[66.4, 76.2]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Wing Back,87,Union Berlin,190,"['6651f345-78bf-49fb-9e38-7d6ed42b5b26', '81697918-2b1d-4d64-9fdd-ba6049f2213b']",44,,,,,,,,,,,,,,,,,,Union Berlin,190,00:46:44.293,Carry,
,,,,,,,"[79.2, 77.2]",,,,,,,,,,3.123006,,,,,,,,,,6c3fef85-affa-496b-b9e8-e40e43411e44,2139,,"[88.2, 75.1]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Král,23452.0,Right Defensive Midfield,87,Union Berlin,190,"['0ee99bbe-9fde-4909-8289-9a1ce1439707', '256361b7-0038-4189-beec-64be2a2f644a', 'd78c569a-8d3b-49ad-be24-41c69dc0ffc4']",48,,,,,,,,,,,,,,,,,,Union Berlin,190,00:46:48.199,Carry,True
,,,,,,,"[56.7, 78.8]",,,,,,,,,,2.451032,,,,,,,,,,0fd2bcf0-d110-495f-a966-e914325e0a41,2143,,"[56.7, 78.8]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Jaeckel,20606.0,Right Center Back,87,Union Berlin,190,"['b9f8b2a6-76f7-4449-a623-39f718fbc058', 'f221f097-71bc-41a8-96e4-4034bca5094d']",52,,,,,,,,,,,,,,,,,,Union Berlin,190,00:46:52.476,Carry,
,,,,,,,"[46.8, 63.8]",,,,,,,,,,2.468284,,,,,,,,,,630c58f9-86b4-4a86-9c2d-93dce8bfea60,2146,,"[40.8, 66.4]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Knoche,8239.0,Center Back,87,Union Berlin,190,"['a2029a01-63ae-4533-b205-cb8afe784099', 'c4f2dba3-e93e-4498-9c15-8e6448e49f80']",56,,,,,,,,,,,,,,,,,,Union Berlin,190,00:46:56.086,Carry,
,,,,,,,"[35.5, 40.8]",,,,,,,,,,1.157608,,,,,,,,,,59ce1329-74d7-4b82-b52f-98b57aa5b82e,2155,,"[35.9, 40.5]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Paul Jaeckel,20606.0,Right Center Back,88,Union Berlin,190,"['3a261588-4269-44fd-8902-d55c2630c293', 'cc1431f4-b34c-4147-af58-792806a0e89a']",1,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:01.788,Carry,
,,,,,,,"[48.4, 20.2]",,,,,,,,,,2.080197,,,,,,,,,,f0f1311d-1501-422b-96b6-e44774060e1b,2158,,"[42.2, 21.4]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Robin Knoche,8239.0,Center Back,88,Union Berlin,190,"['052459fd-d8cd-4c54-8402-d5e07c0974c7', 'b4578996-ae9d-42c0-82e9-7342e737f4c8', 'd7812248-f824-41ab-a0a9-a3b0af897c0a']",4,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:04.483,Carry,True
,,,,,,,"[57.9, 3.8]",,,,,,,,,,1.165644,,,,,,,,,,ed4e7b31-7fc0-46f5-bb2d-b749eb8c341f,2162,,"[56.2, 3.8]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Center Back,88,Union Berlin,190,"['a83082a7-9e10-437e-b422-00ec9d65da25', 'c2513d57-1859-448b-9a83-dc81491ab186']",7,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:07.740,Carry,
,,,,,,,"[67.2, 14.8]",,,,,,,,,,0.90818,,,,,,,,,,2fd2c9d9-78a6-41cf-9938-a84f753010f3,2165,,"[70.3, 14.1]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sheraldo Becker,8375.0,Left Wing,88,Union Berlin,190,"['69cf033e-3285-4c4b-9ff0-9b9b2d0c3366', '6a75dc10-6517-409a-b17e-a490cf2fb7da']",10,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:10.091,Carry,
,,,,,,,"[57.6, 7.1]",,,,,,,,,,0.61368,,,,,,,,,,12236611-e804-48f0-8ac5-b705e00a87a7,2168,,"[57.6, 7.2]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Center Back,88,Union Berlin,190,"['01716429-ee0b-4483-aa5b-668ac354d50e', '680cd9a1-6ba0-4871-905d-b69bf627b307']",11,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:11.611,Carry,
,,,,,,,"[43.6, 16.5]",,,,,,,,,,0.211352,,,,,,,,,,ff5a68c9-f15a-4bcd-baa8-ab68bc84db11,2171,,"[43.6, 16.5]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Robin Knoche,8239.0,Center Back,88,Union Berlin,190,"['7e39d6e0-5a09-4384-be9b-d9972e02deff', '84ada0a6-15e8-4c2f-b671-4f9c7b702a53']",13,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:13.651,Carry,
,,,,,,,"[51.1, 3.0]",,,,,,,,,,1.100909,,,,,,,,,,f10782e1-a964-439d-961d-2b366b807268,2174,,"[53.8, 5.4]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Center Back,88,Union Berlin,190,"['3388e8b3-3fbb-40a3-b532-dc88a9d82694', 'cbc3d6d6-ce3e-4616-8898-0bf0bd6974b0']",14,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:14.636,Carry,
,,,,,,,"[47.7, 78.1]",,,,,,,,,,0.950947,,,,,,,,,,707c2094-d837-44c8-a2ae-e4cbe5d3df47,2179,,"[44.7, 77.1]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jeremie Frimpong,32712.0,Right Wing Back,89,Bayer Leverkusen,904,"['7ff1b6d8-e942-43ed-a59f-ace7018366f4', 'a6fea873-0cac-4c5a-8045-d1b7824eca04', 'da2fc3e5-498a-4c3e-9cbe-20fb83adc12e']",19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:19.086,Carry,True
,,,,,,,"[63.1, 54.1]",,,,,,,,,,0.067899,,,,,,,,,,b1885228-81d2-4bc3-b459-bde4fce068ae,2184,,"[63.2, 55.1]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Florian Wirtz,40724.0,Left Attacking Midfield,89,Bayer Leverkusen,904,"['47c97a5b-74e1-44d5-9cbc-b80fc94afe43', '975ae4db-9111-40ef-aaf8-f5c358459034', 'a2b10258-aad4-4a60-b08a-a1f6b8e93b9e']",21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:21.597,Carry,True
,,,,,,,"[14.6, 38.9]",,,,,,,,,,4.101527,,,,,,,,,,f984df1e-3e55-414c-ba20-694b2f2d3dc2,2188,,"[15.6, 28.8]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frederik Rønnow,12420.0,Goalkeeper,90,Union Berlin,190,"['c7b51319-d9e2-4393-86f3-f08b9d35c970', 'd287ebb2-0e37-4853-8839-2b2d170b3a9a']",26,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:26.627,Carry,
,,,,,,,"[25.6, 35.1]",,,,,,,,,,1.245472,,,,,,,,,,ec6d4ca6-d3a7-46bd-a09a-146a059b4397,2191,,"[26.0, 34.0]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,90,Union Berlin,190,"['ac3c7626-4869-430d-83fe-86ec09598ee1', 'd3ce9bf2-1107-499f-b165-135417fd27bf']",31,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:31.749,Carry,
,,,,,,,"[19.8, 68.4]",,,,,,,,,,2.146508,,,,,,,,,,bd84cc80-24e9-4965-941f-23e9dc5bbeba,2194,,"[29.4, 62.1]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Jaeckel,20606.0,Right Center Back,90,Union Berlin,190,"['a85365ea-c7af-44c8-aabc-99d99a08087c', 'bb89b288-0d49-4550-a4b3-9dabbe8d0862']",34,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:34.740,Carry,
,,,,,,,"[4.3, 46.8]",,,,,,,,,,1.76513,,,,,,,,,,3a92881f-94ff-4b42-8ae7-6f62570a3807,2197,,"[3.4, 47.4]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frederik Rønnow,12420.0,Goalkeeper,90,Union Berlin,190,"['2df2383d-e959-440a-9d52-c9cabfd27d93', '6ca14667-22d1-428a-b97d-00c0c58dec1c', '99c661fa-5924-4f80-b473-4c5beac7d666']",38,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:38.093,Carry,True
,,,,,,,"[12.6, 72.8]",,,,,,,,,,1.633144,,,,,,,,,,67e8b127-5097-4d28-82a0-5850154c7eae,2201,,"[9.5, 71.3]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Jaeckel,20606.0,Right Center Back,90,Union Berlin,190,"['635bc900-742e-442e-b5b7-875a4b3f6d95', '93a20129-e933-400d-af9d-092488083a42']",41,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:41.359,Carry,
,,,,,,,"[75.0, 71.3]",,,,,,,,,,1.229657,,,,,,,,,,1fe36822-11dd-45f6-bc19-25180f094fbc,2207,,"[73.3, 70.4]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Janik Haberer,8938.0,Right Wing,90,Union Berlin,190,"['58c60845-31c4-4b91-b273-ccf72110a1d8', 'd899891b-2723-4cce-88f0-962b5e798051']",47,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:47.182,Carry,
,,,,,,,"[3.1, 9.1]",,,,,,,,,,3.115719,,,,,,,,,,0dc4ffc2-f9f7-45cb-bc28-218b622aca1d,2211,,"[26.5, 24.1]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odilon Kossonou,27133.0,Right Center Back,90,Union Berlin,190,"['615478d1-856b-4995-ae60-d30c41ce8d20', 'cc21135e-79a6-47ff-b66f-5ec5e4ac4a11']",49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:49.872,Carry,
,,,,,,,"[76.4, 65.3]",,,,,,,,,,1.020276,,,,,,,,,,1c3217f9-182e-4712-8f0d-1431ef23bb5b,2215,,"[72.9, 61.9]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,90,Union Berlin,190,"['349dffe0-dbad-44e0-9e80-261fb3522a09', '9b8c08eb-ce2a-4eba-b161-20cf1188f483']",55,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:55.389,Carry,
,,,,,,,"[79.6, 74.1]",,,,,,,,,,1.099277,,,,,,,,,,031bcc5e-b8ba-497c-84d4-98088bade6c1,2218,,"[78.9, 74.1]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christopher Trimmel,9164.0,Right Wing Back,90,Union Berlin,190,"['ada0c79b-14f8-46db-bc82-63322f3b588e', 'de1f2358-7d82-4945-8b3b-c51a636cd470']",57,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:57.192,Carry,
,,,,,,,"[86.5, 60.8]",,,,,,,,,,0.971113,,,,,,,,,,5da3f74e-5cde-45a6-b2a6-8f51e181ffbf,2221,,"[89.1, 61.2]",3895139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sheraldo Becker,8375.0,Left Wing,90,Union Berlin,190,"['01416cd2-e11e-4c7c-a838-2adb2f4c2807', '1c981aab-2022-47a4-aaa9-d3e903b7e914']",58,,,,,,,,,,,,,,,,,,Union Berlin,190,00:00:58.937,Carry,
,,,,,,,"[75.4, 48.5]",,,,,,,,,,2.903025,,,,,,,,,,50472239-fe1a-43bc-998e-02f6e3a906c2,2224,,"[77.9, 60.5]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,90,Union Berlin,190,"['59c2b94a-01cd-4d4f-87f8-06b49094aa5b', '95c2bbb2-fb64-41a5-8f1e-f87dc4006b5e']",0,,,,,,,,,,,,,,,,,,Union Berlin,190,00:01:00.564,Carry,
,,,,,,,"[64.5, 22.7]",,,,,,,,,,1.199851,,,,,,,,,,8c45b2f7-ab69-4709-8618-bb1212c69d79,2227,,"[64.1, 30.1]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Center Back,90,Union Berlin,190,"['570763bb-28f9-4a10-b46e-6fddda6c610e', '5a231e09-c21f-4bed-9ba9-94220bcd4839']",4,,,,,,,,,,,,,,,,,,Union Berlin,190,00:01:04.856,Carry,
,,,,,,,"[81.6, 2.5]",,,,,,,,,,0.882361,,,,,,,,,,b0161311-d20a-4b1e-8335-c16943443433,2230,,"[81.2, 2.8]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Roussillon,3676.0,Left Wing Back,90,Union Berlin,190,"['81790922-d33e-4e3a-9d91-3fe761b5bbc5', '8871ab3c-45d3-48a5-b997-e608dfe7147f']",7,,,,,,,,,,,,,,,,,,Union Berlin,190,00:01:07.382,Carry,
,,,,,,,"[77.4, 3.4]",,,,,,,,,,1.886437,,,,,,,,,,42315bc9-0400-475c-96e5-5e7ff33e1967,2233,,"[82.6, 14.4]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Král,23452.0,Right Defensive Midfield,90,Union Berlin,190,"['2f35e61c-4019-4f5a-aae2-6773ace3e066', '6a0ba7b1-0d93-4748-afd7-38875211d714']",9,,,,,,,,,,,,,,,,,,Union Berlin,190,00:01:09.696,Carry,
,,,,,,,"[56.9, 5.2]",,,,,,,,,,1.040757,,,,,,,,,,3306f0a4-6a9c-4752-8dc7-63106685050b,2236,,"[58.5, 6.1]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Center Back,90,Union Berlin,190,"['0ed23eb4-f3af-4886-b7fa-55a0ed491073', '57757fae-791a-4f41-bc7a-1ec8ace87101']",12,,,,,,,,,,,,,,,,,,Union Berlin,190,00:01:12.486,Carry,
,,,,,,,"[61.1, 13.5]",,,,,,,,,,0.980724,,,,,,,,,,4bcd2609-3094-4ad0-a341-ccc2f1286e1e,2239,,"[61.1, 13.5]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,90,Union Berlin,190,"['f6defde6-2377-47b7-8a7a-cad78393e554', 'f9404202-da16-4c72-8499-fb5931ad3cc2']",14,,,,,,,,,,,,,,,,,,Union Berlin,190,00:01:14.187,Carry,
,,,,,,,"[52.1, 3.8]",,,,,,,,,,0.318241,,,,,,,,,,a7d0d379-bf1a-45bf-8b4f-6d548ea3bc49,2242,,"[52.1, 3.8]",3895139,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Center Back,90,Union Berlin,190,"['5f95fd4e-cac5-4753-9d51-1ac0dcdeeeb9', '6d39531e-6b2b-43f0-a88c-fdd77267d27a']",16,,,,,,,,,,,,,,,,,,Union Berlin,190,00:01:16.165,Carry,
