50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9364f28-c8b4-4d1c-8b16-2f9fe55d5541,2545,,"[26.8, 2.5]",3895182,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bernardo Fernandes da Silva Junior,8960.0,Left Center Back,118,Bochum,868,"['2f3eb9de-7b3c-447a-893e-86217dc4f755', '6bc8c54b-030d-4520-ad5e-986b79159653']",23,,,,,,,,,,,,,,,,,Bochum,868,00:15:23.684,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1e6d71a4-dadc-40c1-b1d0-9728540a096a,2548,,"[61.0, 20.3]",3895182,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonçalo Mendes Paciencia,23498.0,Center Forward,118,Bochum,868,['00b4a6e4-d564-4117-9a16-5cd39e7c43e4'],26,,,,,,,,,,,,,,,,,Bochum,868,00:15:26.774,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,52950e90-b7aa-4722-a123-dc02d2d72491,2551,,"[85.0, 60.3]",3895182,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,118,Bochum,868,['66d396dc-116b-4614-a678-0d9115db33da'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:29.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543aa72-5448-440b-9ff2-2358711c5ce6,2556,,"[7.3, 42.1]",3895182,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Riemann,9095.0,Goalkeeper,118,Bochum,868,['6235a5ed-218e-4a9a-a19a-4d917176ae95'],34,,,,,,,,,,,,,,,,,Bochum,868,00:15:34.429,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,79d1d12d-ca4b-4c16-a3ed-c5086100cc86,2558,,"[91.6, 42.3]",3895182,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonçalo Mendes Paciencia,23498.0,Center Forward,118,Bochum,868,['821620c2-331b-4f21-a1ba-6214eeb48f06'],39,,,,,,,,,,,,,,,,,Bochum,868,00:15:39.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e486ee1-f77a-446d-aba8-189c68361bc4,2561,,"[49.2, 58.8]",3895182,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,119,Bayer Leverkusen,904,['796c9073-525b-4d32-a034-e73cd3a517cc'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:43.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f44d106d-04d7-4a85-a12a-9484d0c00d88,2564,,"[14.6, 50.2]",3895182,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,119,Bayer Leverkusen,904,['8c2e164b-ae1c-4e0e-9d82-1a2c186eaa07'],55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:55.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df4f5637-c60b-4120-8da3-1342983ad705,2566,,"[21.2, 49.6]",3895182,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,119,Bayer Leverkusen,904,['0e42b721-dea4-4cba-97d2-4cffcc88c13d'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:57.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c6507d-d3bd-4bea-abcb-375575ce6dc8,2569,,"[30.0, 41.0]",3895182,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,119,Bayer Leverkusen,904,['6c68863a-b410-491e-8cfa-630d6a06a4fc'],58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:58.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d69566-fb8a-4fd5-88e2-9da27e1c4c46,2573,,"[22.9, 34.4]",3895182,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,119,Bayer Leverkusen,904,['e7931a31-8eba-4f5f-95cd-0d0438e8ec0a'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:00.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,532e9b1d-9b8b-413d-afba-e9a62aad0b90,2575,,"[22.3, 18.1]",3895182,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,119,Bayer Leverkusen,904,['f9d64bfa-bcff-487a-8913-d193343d6abf'],2,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:02.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d61b993b-925d-44c5-a9ec-6ab4ef9dceea,2578,,"[28.7, 30.8]",3895182,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,119,Bayer Leverkusen,904,['ab3d544b-2ff4-4f90-8aac-35d9d2f779bb'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:04.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,910c4e81-8c89-4cc0-b128-e2577ea25101,2581,,"[35.1, 7.9]",3895182,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,119,Bayer Leverkusen,904,['4dbab7c0-4e69-41ad-983c-63d80f78aee4'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:08.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,506d42f5-07b4-4834-bf41-42a44423fa9c,2586,,"[58.2, 14.3]",3895182,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrik Schick,7044.0,Center Forward,119,Bayer Leverkusen,904,"['6fe43d85-dd22-4722-b755-649a3c675efb', 'fa206cc5-96be-498b-a975-5d0dcd2d7c81']",10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:10.841,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f06916f-2b4b-4c08-b940-6649d78c4fe1,2590,,"[58.4, 3.2]",3895182,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,119,Bayer Leverkusen,904,['f7c2db55-a899-4f73-9f77-4ef45a8eb6bd'],13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:13.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e14821b-036f-44bb-aba6-39203d9f433b,2594,,"[64.6, 11.9]",3895182,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,119,Bayer Leverkusen,904,['af931ff8-7f92-459c-a9d5-0ab0f9b1fa6f'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:15.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aee0f80c-1087-450c-aa49-456f3d7508bb,2598,,"[70.2, 5.3]",3895182,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,119,Bayer Leverkusen,904,['c1e92927-021e-421d-8b99-be9827caed2c'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:16.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55a14963-dc45-4a08-bb6a-6f22ad739d07,2600,,"[64.9, 17.3]",3895182,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,119,Bayer Leverkusen,904,['0a0de7c4-081f-4f8e-ac36-0e299a0d2e16'],18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:18.180,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a0689d00-3778-4c6d-8e5a-e002fcbc4cd0,2604,,"[87.5, 26.0]",3895182,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,119,Bayer Leverkusen,904,['c0d1d5f9-feec-4359-91e0-97359e288d5a'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:19.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,301b43ed-f949-4b0a-9caf-e198ad35c45b,2610,,"[82.6, 37.6]",3895182,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moritz Broschinski,151463.0,Center Forward,120,Bochum,868,['9280376c-b725-42e3-b447-a2a7e2d5441c'],54,,,,,,,,,,,,,,,,,Bochum,868,00:18:54.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfcec562-f6a9-4f27-b8de-8c99a5a2d09e,2614,,"[65.1, 41.4]",3895182,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Losilla,9089.0,Center Defensive Midfield,120,Bochum,868,"['f0d7615f-fae8-4e9a-a08b-1ee8b0ad0b90', 'ff8d8a35-a803-42be-9b4e-a462a9b69a1d']",56,,,,,,,,,,,,,,,,,Bochum,868,00:18:56.581,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5b1cee5-d0b5-4cd3-a16f-11ac5114725b,2616,,"[61.9, 32.7]",3895182,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bernardo Fernandes da Silva Junior,8960.0,Left Center Back,120,Bochum,868,['c1e98f5f-3cb0-42f6-a920-39a4c247e8ed'],57,,,,,,,,,,,,,,,,,Bochum,868,00:18:57.360,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7b903446-137c-415e-8e95-3a96b87ee8da,2618,,"[92.7, 41.9]",3895182,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moritz Broschinski,151463.0,Center Forward,120,Bochum,868,['b6755b73-5e1e-4d23-982d-428a121476f4'],59,,,,,,,,,,,,,,,,,Bochum,868,00:18:59.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f07d87c4-a8a3-4d28-a759-6613077898c3,2621,,"[28.3, 18.6]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,121,Bayer Leverkusen,904,['17f488e9-1faa-4308-befe-3be958c3582b'],2,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:02.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,965f7917-b62f-4847-8e78-8fee212c7cbc,2625,,"[14.4, 20.1]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,121,Bayer Leverkusen,904,['8c0e6cf6-3031-4ed1-95d8-710dd98f7cdf'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:05.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f15f8e0-dd0e-4cd0-b1e3-d2bb07c8a742,2630,,"[48.8, 23.5]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrik Schick,7044.0,Center Forward,121,Bayer Leverkusen,904,['f393b070-764f-4136-acf2-abf2ea20eb12'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:07.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,836e97f5-f639-4d43-a8ce-502051e60e26,2635,,"[85.8, 51.7]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Broschinski,151463.0,Center Forward,121,Bayer Leverkusen,904,"['7221177c-3460-4a3d-bd7a-32fdeb1932dd', 'e33a5520-dbfe-4b8c-8cde-7d7dd862609e']",11,,,,,,,,,,,,,,,,,Bochum,868,00:19:11.542,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,85f4fcad-fdbe-4c3d-89e5-a4c7ea03eb3c,2638,,"[89.5, 44.6]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Förster,8906.0,Center Attacking Midfield,121,Bayer Leverkusen,904,['652bb42c-207a-4482-970b-be60d228aabc'],12,,,,,,,,,,,,,,,,,Bochum,868,00:19:12.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,554a35fa-ba63-4b62-9202-b0e43819057d,2643,,"[26.1, 58.8]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,121,Bayer Leverkusen,904,['6d887556-e730-4f12-84af-090df52fc590'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:16.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10666050-6838-4c12-bc4a-1748b2b33ab1,2646,,"[28.5, 58.1]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,121,Bayer Leverkusen,904,['c5463277-d456-431a-9868-30aa660d75db'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:21.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa348b65-ff5b-488d-9a29-347717f944c3,2650,,"[36.2, 55.6]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,121,Bayer Leverkusen,904,"['6268e762-08bf-4701-810f-f5302cc4a7f9', 'f9cf81fe-c825-4fec-a7b2-931421ca811a']",24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:24.200,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfc6d4a3-3f93-405f-b563-66d14d0c5885,2653,,"[28.9, 26.3]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,121,Bayer Leverkusen,904,['4dbda0cb-e2ef-4dcc-968b-37586801b0c5'],25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:25.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78eb1677-31e0-4cf7-943e-aa1d5e3a4f3a,2656,,"[56.5, 5.9]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,121,Bayer Leverkusen,904,['65a58f7b-278f-4fa8-9f3c-c6a341dd6d76'],34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:34.553,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2af21869-c019-444c-b75f-12213a31aedf,2659,,"[51.2, 23.3]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,121,Bayer Leverkusen,904,['c3441550-12ae-4b58-accc-7c856537725e'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:37.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56ca01e4-b9e2-4c00-b2c6-eeeeab62aa11,2662,,"[115.4, 57.7]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Förster,8906.0,Center Attacking Midfield,122,Bochum,868,"['94ce3189-52bf-4117-b6c4-4aa563c2b377', 'dad3548d-7065-4173-a4ae-631bba4081f5']",41,,,,,,,,,,,,,,,,,Bochum,868,00:19:41.636,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,86715ff8-c223-42a9-adab-5a872ea8634c,2664,,"[115.1, 44.9]",3895182,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Osterhage,133208.0,Left Center Midfield,122,Bochum,868,['334cd878-e79f-4643-b6ca-1c1a3bab97ad'],42,,,,,,,,,,,,,,,,,Bochum,868,00:19:42.507,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4083221f-f061-4974-a35d-cabb181f0d62,2667,,"[117.9, 46.6]",3895182,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Erhan Mašović,29760.0,Right Center Back,123,Bochum,868,['a9158d8d-4924-4ee9-af74-fc22b036bf1c'],17,,,,,,,,,,,,,,,,,Bochum,868,00:20:17.282,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fd66542c-3b9b-46b7-bf2e-c660225e720f,2674,,"[48.6, 69.0]",3895182,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,123,Bochum,868,['f18e8abe-4dff-4d04-8b0d-6bfaea12b210'],25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:25.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36581b1e-23c3-49c3-a897-4d4ae50b82a5,2678,,"[41.8, 33.5]",3895182,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Manuel Riemann,9095.0,Goalkeeper,123,Bochum,868,['c9af22f9-3742-4a8f-a632-a2dab802a50f'],28,,,,,,,,,,,,,,,,,Bochum,868,00:20:28.411,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4c53ebf6-f502-40fa-897a-274ce604c7cf,2681,,"[90.8, 57.0]",3895182,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Erhan Mašović,29760.0,Right Center Back,123,Bochum,868,['5a516bc4-8306-4c6d-bb65-34622370ed19'],33,,,,,,,,,,,,,,,,,Bochum,868,00:20:33.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b16474be-a712-424d-8f8c-9ee8cc9cbc80,2685,,"[2.8, 34.0]",3895182,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,124,Bayer Leverkusen,904,['94bab394-18c9-401b-964a-81aefb247170'],36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:36.754,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,edb97880-fd6b-49b0-b1b8-e17a6078ebcc,2688,,"[27.8, 24.8]",3895182,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,124,Bayer Leverkusen,904,['741c1869-3fcf-4dac-913c-442697894aca'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:40.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,086e88dc-6f4e-4f03-a535-1aae543af15f,2694,,"[27.2, 4.9]",3895182,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,124,Bayer Leverkusen,904,['ae7f2859-bbc2-4f82-8073-dbe4aded49be'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:44.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5952e7ed-a1e1-4e85-b381-6e082e555e0e,2698,,"[34.5, 18.6]",3895182,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,124,Bayer Leverkusen,904,['19e3ad43-52ee-46a8-8917-b0344e82cb29'],47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:47.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7867a56f-4282-419c-b1d2-c07fc37f9b6e,2701,,"[28.7, 27.3]",3895182,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,124,Bayer Leverkusen,904,['55af8295-3244-49fa-876e-4bff3408b703'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:48.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9df393b-d46d-4340-959e-c593326dec6c,2703,,"[46.2, 54.9]",3895182,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,124,Bayer Leverkusen,904,['49d53f19-9f9d-4842-91af-1eba79be65f6'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:50.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12b33fa1-eb3d-4e4b-9806-d0aec6e10559,2707,,"[108.3, 56.6]",3895182,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,124,Bayer Leverkusen,904,['9ad4dba0-1a7b-4fd9-b64f-fb2c66e01035'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:57.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135f7f5-77ed-40b7-b0d9-e9cecc03bb91,2709,,"[117.0, 9.8]",3895182,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,124,Bayer Leverkusen,904,['f2981f8f-c2b2-47e5-b1ee-0a4073f2c792'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:01.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,487f0ff6-5b1e-41ca-b2c9-4d24e0a0ac30,2717,,"[90.1, 5.7]",3895182,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,125,Bayer Leverkusen,904,['9442e42e-6abe-4bdc-af92-90b03654935f'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:54.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,70479621-9785-4ae2-b7eb-63fc148f993b,2719,,"[56.7, 15.1]",3895182,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,125,Bayer Leverkusen,904,['2a1f156b-5c29-468b-b65c-fcc475c5e37e'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:57.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d588823e-be50-45e9-9425-8de8c4c2c51b,2722,,"[47.7, 36.7]",3895182,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Center Back,125,Bayer Leverkusen,904,['8abb867b-a5d5-434b-80a4-1cb43ec7f3d2'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:00.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7a4321c-d76e-44ad-bf22-7997125bd5fb,2726,,"[58.0, 70.8]",3895182,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josip Stanišić,49337.0,Right Center Back,125,Bayer Leverkusen,904,['bd862089-33cb-40ac-b3e3-c39202229ee9'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:04.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e6ee8e0-019f-4731-b10a-b96d43a8633b,2729,,"[64.0, 62.0]",3895182,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,125,Bayer Leverkusen,904,['c188027f-59ef-463b-877c-779ee2a61b6d'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:07.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,179a707b-bce5-458f-be85-0af7c38eb09e,2732,,"[58.2, 72.7]",3895182,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josip Stanišić,49337.0,Right Center Back,125,Bayer Leverkusen,904,['e50079e2-c10a-48ae-b168-bc56c703a6c1'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:08.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cea023a-4093-4ff4-8c39-fc91a4bb4bd3,2735,,"[42.4, 68.2]",3895182,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Center Back,125,Bayer Leverkusen,904,['e36a6764-596f-4cb3-808c-bf809196554b'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:12.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,46595280-8975-48b6-8510-87bc524a20cb,2738,,"[41.5, 29.9]",3895182,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,125,Bayer Leverkusen,904,['6c1fe23e-a38c-442f-ad66-603f261e8e5c'],17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:17.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c357e5c-f898-43f9-a2f8-f4dd36a775b4,2743,,"[56.1, 20.1]",3895182,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,125,Bayer Leverkusen,904,"['4148a78c-49d6-48e3-83d6-534495771cef', '93989103-4bd7-4c22-b0bb-5cd561784e66']",19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:19.375,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d42d5965-4249-4f0e-9d75-e541c3f7be14,2746,,"[49.9, 29.0]",3895182,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,125,Bayer Leverkusen,904,"['2d39a562-b22c-4335-9f9b-79625e3ac894', 'e8347d01-400d-4e2b-a634-df924b277260']",20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:20.419,Ball Receipt*,True
